,SMILES
6666,O=C(Nc1ccc(-n2cc[nH]c2=O)cc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6667,O=C(NCCc1ccccn1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6668,Cc1ccc(C(=O)NCCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
6669,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6670,Cc1c(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cccc1S(N)(=O)=O
6671,COc1ccc(C(=O)N(C)C)cc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6672,Cc1nccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
6673,O=C(Nc1nncs1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6674,Cc1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]n1
6675,O=C(Nc1nc2[nH]cnc2c(=O)[nH]1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6676,CC(C)N1CCC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6677,O=C(NCCCN1C(=O)NC2(CCCC2)C1=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6678,O=C(NCCOc1ccccc1)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6679,N#CC1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCCC1
6680,CC(C)CN1CCC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6681,Cc1nc(C2(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CCCC2)no1
6682,CNS(=O)(=O)c1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
6683,NC(=O)Nc1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
6684,CC(C)(C#N)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6685,COc1ccc(S(N)(=O)=O)cc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6686,Cc1csc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
6687,CNS(=O)(=O)Cc1ccccc1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6688,NC(=O)CN1CCC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6689,COCCOCCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6690,CS(=O)(=O)c1ccccc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6691,O=C(NCc1nnc2ccccn12)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6692,Cc1nnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
6693,Cc1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1C
6694,COc1ccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1S(N)(=O)=O
6695,NC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6696,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(c3nnc4n3CCOC4)C2)c1)c1cc(=O)[nH]c2ccccc12
6697,CN1CCCN(C2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)CC1
6698,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(N3C[C@H]4CCC[C@H]4C3)C2)c1)c1cc(=O)[nH]c2ccccc12
6699,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCS(=O)(=O)Cc3ccccc32)c1)c1cc(=O)[nH]c2ccccc12
6700,CNS(=O)(=O)C1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6701,COC(=O)[C@H]1C[C@@H](C(=O)OC)CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6702,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCc3nncn3CC2)c1)c1cc(=O)[nH]c2ccccc12
6703,CC(C)NC(=O)NC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6704,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(N3CCSCC3)C2)c1)c1cc(=O)[nH]c2ccccc12
6705,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCCN(S(=O)(=O)c3cccs3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6706,O=C1NC(=O)C2(CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)N1
6707,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCC(Cc3c[nH]cn3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6708,CN(CC1CCOCC1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6709,NC(=O)C[C@@H]1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C[C@H]1CC(N)=O
6710,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(Cc3ccn[nH]3)C2)c1)c1cc(=O)[nH]c2ccccc12
6711,CN(Cc1n[nH]c(=O)[nH]1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6712,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(c3cc(=O)[nH][nH]3)C2)c1)c1cc(=O)[nH]c2ccccc12
6713,CCN(CCOCCOC)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6714,COC[C@@H]1CCCN1C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6715,CN(CCc1ccnn1C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6716,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCC(c3nccc(=O)[nH]3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6717,CCN(C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1)S(=O)(=O)C1CC1
6718,CN(C[C@@H]1CCCN1C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6719,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC[C@@H](Oc3ccncc3)C2)c1)c1cc(=O)[nH]c2ccccc12
6720,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6721,CN(C)C(=O)C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6722,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(c3cc(C4CC4)n[nH]3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6723,Cc1cc(C)c2c(n1)N(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CC(=O)N2
6724,CC(C)NC(=O)CN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6725,Cc1nc2n(c1C)CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)C2
6726,CCc1nc(CN2CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)cs1
6727,COC1(c2nccn2C)CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6728,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(C(=O)c3cnccn3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6729,CCN(Cc1cnn(C)c1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6730,CN(Cc1ncno1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6731,CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1cc(C(N)=S)ccn1
6732,O=C(NCCOc1cc(Cl)cc(C(=O)N2Cc3cccn3C3(CCOCC3)C2)c1)c1cc(=O)[nH]c2ccccc12
6733,CCOC(=O)c1cc(C2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)[nH]n1
6734,Cc1cncn1C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6735,O=C(NCCOc1cc(Cl)cc(C(=O)N(CCN2CCOCC2)c2ccccc2)c1)c1cc(=O)[nH]c2ccccc12
6736,CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1cccc(C(N)=O)c1
6737,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(c3ccccc3)C(=O)C2)c1)c1cc(=O)[nH]c2ccccc12
6738,CS(=O)(=O)Nc1cccc2c1CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)C2
6739,COCCCOCCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6740,NC(=O)[C@@H]1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C[C@H]1C(N)=O
6741,CN1C(=O)[C@@H]2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C[C@@H]2C1=O
6742,NS(=O)(=O)c1cccc2c1N(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CCC2
6743,C[C@H]1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCN1C(=O)c1cnn(C)c1
6744,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCOc3ccncc32)c1)c1cc(=O)[nH]c2ccccc12
6745,C[C@@H]1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC[C@@H]1N(C)C
6746,Cc1nnc(C2CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)o1
6747,Cn1c(C2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)n[nH]c1=O
6748,Cn1ccnc1CN1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6749,CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1(C)CCOCC1
6750,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(S(=O)(=O)c3cc[nH]n3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6751,Cc1nccnc1N(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6752,Cn1cnc2c1CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CC2
6753,CN(C)[C@H]1[C@@H]2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C[C@@H]21
6754,CC1(C2CC2)CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6755,CNC(=O)COC1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6756,COC1CC2(CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)C1
6757,COC(=O)C[C@@H]1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C[C@H]1CC(=O)OC
6758,CN(C)[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6759,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCC(n3ccnn3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6760,Cn1c(C2CC2)nc2c1CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)C2
6761,CCn1cnc2c(c1=O)CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)C2
6762,Cc1ccnc(N(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
6763,CN(Cc1nnc2c(=O)[nH]ccn12)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6764,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCCc3cc[nH]c(=O)c32)c1)c1cc(=O)[nH]c2ccccc12
6765,CC(C)c1ccnc(N2CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
6766,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(N3CCOCC3)C2)c1)c1cc(=O)[nH]c2ccccc12
6767,Cc1ccc(N(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
6768,Cc1nsc(N2CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
6769,COc1ccnc(N2CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
6770,Cc1cc(CN(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)on1
6771,CN1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1=O
6772,CNC(=O)CNC(=O)C1(C)CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6773,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(C(=O)C3CC3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6774,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCC3(CCNC3=O)CC2)c1)c1cc(=O)[nH]c2ccccc12
6775,CN(CCCn1ccnc1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6776,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCc3ncccc32)c1)c1cc(=O)[nH]c2ccccc12
6777,O=C1N[C@@H]2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC[C@H]2CO1
6778,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(NS(=O)(=O)c3ccccc3)C2)c1)c1cc(=O)[nH]c2ccccc12
6779,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCCc3ccncc32)c1)c1cc(=O)[nH]c2ccccc12
6780,COC1CC(N(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6781,CC(C)O[C@@H]1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6782,CN(C)C(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6783,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCC(C(=O)N3CCCC3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6784,CN(C)c1cc2c(nn1)CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)C2
6785,CC(C)OC(=O)C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6786,CN(CCN1CC2(CCOCC2)C1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6787,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCCN(c3cccnn3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6788,CN(C)CCCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccncc1
6789,CN(C)CCN1CCCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6790,CCc1nsc(N2CCCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
6791,CCN(Cc1nnn[nH]1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6792,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCCN(Cc3cscn3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6793,Cc1cc(CN(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1
6794,CC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6795,CN(C)CC(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6796,CN(Cc1cccnc1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6797,CC1(C)COC(=O)C(C)(C)N1C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6798,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(C3CCOCC3)C2)c1)c1cc(=O)[nH]c2ccccc12
6799,CC(C)(C(N)=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6800,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCC(CN3CCCC3=O)CC2)c1)c1cc(=O)[nH]c2ccccc12
6801,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6802,CCCNC(=O)CN1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6803,Cc1ccc(N(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
6804,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(n3ccnc3)C2)c1)c1cc(=O)[nH]c2ccccc12
6805,CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CCN(c2cnccn2)CC1
6806,COC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6807,CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CCN(c2cnccn2)CC1
6808,NS(=O)(=O)c1cccc2c1N(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CC2
6809,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCc3cnccc32)c1)c1cc(=O)[nH]c2ccccc12
6810,Cc1cc(NC(=O)C2CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)no1
6811,C[C@H]1C[C@@H](C)N(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c2ncnn21
6812,NC(=O)COC1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6813,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(C3CCC3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6814,Cn1cc(C(=O)NC2CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)cn1
6815,CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccccn1
6816,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC[C@@H](OCc3cccnc3)C2)c1)c1cc(=O)[nH]c2ccccc12
6817,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(CC3CC3)C2)c1)c1cc(=O)[nH]c2ccccc12
6818,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(n3cccc3)C2)c1)c1cc(=O)[nH]c2ccccc12
6819,Cc1cnn(C2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)c1
6820,Cn1ccnc1CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CC1
6821,CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(C)(C)C
6822,CCS(=O)(=O)CCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6823,CCn1cc(CN(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
6824,CCNS(=O)(=O)c1ccc2c(c1)N(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CC2
6825,CCCCCS(=O)(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6826,CNS(=O)(=O)C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6827,CN(Cc1nnc2n1CCC2)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6828,O=C(NCCOc1cc(Cl)cc(C(=O)N2CC(=O)N(Cc3ccccc3)C2)c1)c1cc(=O)[nH]c2ccccc12
6829,CCN(C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1)S(C)(=O)=O
6830,CS(=O)(=O)NC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6831,CNC(=O)C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6832,CC(C)N(C)C(=O)C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6833,CSC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6834,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCCc3c2nc[nH]c3=O)c1)c1cc(=O)[nH]c2ccccc12
6835,NC(=O)CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccccc1
6836,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCc3n[nH]c(=O)cc3C2)c1)c1cc(=O)[nH]c2ccccc12
6837,C[C@]12C[C@H]1CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)C2
6838,CN(C)c1nccc(N2CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)n1
6839,Cc1nn(C)c(C)c1CN1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6840,CC(C)N(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccn(C)n1
6841,CC1(c2cc(N3CCN(C(=O)c4cc(Cl)cc(OCCNC(=O)c5cc(=O)[nH]c6ccccc56)c4)CC3)[nH]n2)CC1
6842,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCn3c(Cc4ccsc4)nnc3C2)c1)c1cc(=O)[nH]c2ccccc12
6843,O=C1NC(=O)C2(CCN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)CC2)N1
6844,COCCOCCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6845,CC(C)NC(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
6846,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCC(C(=O)Nc3ccncc3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6847,CC(C)NC(=O)CN(CC(=O)NC(C)C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6848,CN(CCn1cncn1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6849,CCOCCO[C@H]1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6850,NC(=O)[C@H]1CC[C@H](c2ccccc2)N1C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6851,Cc1nnc(CN(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1C
6852,CN(CCN1CCCC1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6853,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCN(c3ccc(=O)[nH]c3)CC2)c1)c1cc(=O)[nH]c2ccccc12
6854,CN(C)CCC1(C)CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6855,CN(C)CC(C)(C)CN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6856,CN(C)c1ncccc1O[C@H]1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
6857,CN(C)CCN(C)CCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
6858,COC(=O)c1cn(CC2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)nn1
6859,CC(=O)OC1CN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
