SMILES,ID,product_1,product_2,product_3,product_4
O=C1NC(C(=O)O)CO1,EN300-201346,O=C1NC(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CO1,O=C1NC(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CO1,O=C1NC(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CO1,O=C1NC(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CO1
Cc1cc(=O)c(C(=O)O)cn1C,EN300-199991,Cc1cc(=O)c(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1C,Cc1cc(=O)c(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1C,Cc1cc(=O)c(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1C,Cc1cc(=O)c(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1C
Cc1nnc(COCC(=O)O)s1,EN300-206870,Cc1nnc(COCC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)s1,Cc1nnc(COCC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)s1,Cc1nnc(COCC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)s1,Cc1nnc(COCC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)s1
CS(=O)(=O)c1nccc(C(=O)O)n1,EN300-205622,CS(=O)(=O)c1nccc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,CS(=O)(=O)c1nccc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,CS(=O)(=O)c1nccc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,CS(=O)(=O)c1nccc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
CCN(CC)CC(=O)O,EN300-205528,CCN(CC)CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCN(CC)CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCN(CC)CC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCN(CC)CC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,EN300-196320,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)c1cnn2c(=O)cc[nH]c12,EN300-203940,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnn2c(=O)cc[nH]c12,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnn2c(=O)cc[nH]c12,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnn2c(=O)cc[nH]c12,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnn2c(=O)cc[nH]c12
O=C(O)c1ccc2[nH]c(=O)[nH]c2n1,EN300-203402,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc2[nH]c(=O)[nH]c2n1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc2[nH]c(=O)[nH]c2n1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc2[nH]c(=O)[nH]c2n1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc2[nH]c(=O)[nH]c2n1
Cn1ncc(C(=O)O)n1,EN300-61694,Cn1ncc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1ncc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1ncc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1ncc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
CC1(C(=O)O)CCC(=O)NC1,EN300-195924,CC1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC(=O)NC1,CC1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC(=O)NC1,CC1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC(=O)NC1,CC1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC(=O)NC1
Cn1cc(OCC(=O)O)cn1,EN300-202514,Cn1cc(OCC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,Cn1cc(OCC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,Cn1cc(OCC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,Cn1cc(OCC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
C=C(COC)C(=O)O,EN300-182372,C=C(COC)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=C(COC)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=C(COC)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=C(COC)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1cncc1C(O)C(=O)O,EN300-190283,Cn1cncc1C(O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cncc1C(O)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cncc1C(O)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cncc1C(O)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cc1cccc(=O)n1CC(C)(O)C(=O)O,EN300-190353,Cc1cccc(=O)n1CC(C)(O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1cccc(=O)n1CC(C)(O)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1cccc(=O)n1CC(C)(O)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1cccc(=O)n1CC(C)(O)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(C)(O)CC(=O)O,EN300-117931,CC(C)(O)CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(O)CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(O)CC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(O)CC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1nnnc1SCCC(=O)O,EN300-196025,Cn1nnnc1SCCC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nnnc1SCCC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nnnc1SCCC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nnnc1SCCC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1ncc(C(=O)O)c1C#N,EN300-140837,Cn1ncc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1C#N,Cn1ncc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1C#N,Cn1ncc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1C#N,Cn1ncc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1C#N
CC(=O)NC(C(=O)O)C1CCOCC1,EN300-158292,CC(=O)NC(C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCOCC1,CC(=O)NC(C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCOCC1,CC(=O)NC(C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCOCC1,CC(=O)NC(C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCOCC1
C[C@@H](C(=O)O)n1cnnn1,EN300-191915,C[C@@H](C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)n1cnnn1,C[C@@H](C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)n1cnnn1,C[C@@H](C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)n1cnnn1,C[C@@H](C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)n1cnnn1
O=C(O)CCn1cnnn1,EN300-191904,O=C(CCn1cnnn1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCn1cnnn1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCn1cnnn1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCn1cnnn1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CS(=O)(=O)C1(C(=O)O)CCC1,EN300-191771,CS(=O)(=O)C1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC1,CS(=O)(=O)C1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC1,CS(=O)(=O)C1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC1,CS(=O)(=O)C1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC1
Cc1[nH]cnc1CC(=O)O,EN300-186929,Cc1[nH]cnc1CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1[nH]cnc1CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1[nH]cnc1CC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1[nH]cnc1CC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC1=C(C(=O)O)Cn2nnnc2N1C,EN300-194866,CC1=C(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)Cn2nnnc2N1C,CC1=C(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)Cn2nnnc2N1C,CC1=C(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)Cn2nnnc2N1C,CC1=C(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)Cn2nnnc2N1C
O=C(O)C1(n2cnnn2)CCCCC1,EN300-186536,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(n2cnnn2)CCCCC1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(n2cnnn2)CCCCC1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(n2cnnn2)CCCCC1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(n2cnnn2)CCCCC1
Cn1nncc1C(=O)O,EN300-147887,Cn1nncc1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nncc1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nncc1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nncc1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(=O)NCC(C)(C)C(=O)O,EN300-189495,CC(=O)NCC(C)(C)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NCC(C)(C)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NCC(C)(C)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(=O)NCC(C)(C)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)CCCCCn1cnnn1,EN300-186525,O=C(CCCCCn1cnnn1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCCCCn1cnnn1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCCCCn1cnnn1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCCCCn1cnnn1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CN(C)C(=O)C1(C(=O)O)CC1,EN300-180875,CN(C)C(=O)C1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CN(C)C(=O)C1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CN(C)C(=O)C1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CN(C)C(=O)C1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
Cc1nc(Cn2cc(C(=O)O)nn2)no1,EN300-182758,Cc1nc(Cn2cc(C(=O)N[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nn2)no1,Cc1nc(Cn2cc(C(=O)NC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nn2)no1,Cc1nc(Cn2cc(C(=O)NCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nn2)no1,Cc1nc(Cn2cc(C(=O)NCCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)nn2)no1
O=C(O)c1ccnc2[nH]c(O)nc12,EN300-189901,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccnc2[nH]c(O)nc12,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccnc2[nH]c(O)nc12,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccnc2[nH]c(O)nc12,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccnc2[nH]c(O)nc12
O=C(O)COC(F)F,EN300-179091,O=C(COC(F)F)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(COC(F)F)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(COC(F)F)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(COC(F)F)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CO[C@H]1C[C@H](C(=O)O)N(C(C)=O)C1,EN300-158272,CO[C@H]1C[C@H](C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N(C(C)=O)C1,CO[C@H]1C[C@H](C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N(C(C)=O)C1,CO[C@H]1C[C@H](C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N(C(C)=O)C1,CO[C@H]1C[C@H](C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N(C(C)=O)C1
Cn1ncc2c(=N)c(C(=O)O)c[nH]c21,EN300-128330,Cn1ncc2c(=N)c(C(=O)N[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)c[nH]c21,Cn1ncc2c(=N)c(C(=O)NC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)c[nH]c21,Cn1ncc2c(=N)c(C(=O)NCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)c[nH]c21,Cn1ncc2c(=N)c(C(=O)NCCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)c[nH]c21
Cn1cc(C(=O)O)c(=O)c2cnn(C)c21,EN300-128324,Cn1cc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c2cnn(C)c21,Cn1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c2cnn(C)c21,Cn1cc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c2cnn(C)c21,Cn1cc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c2cnn(C)c21
O=C(O)CCc1ncc[nH]1,EN300-188650,O=C(CCc1ncc[nH]1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCc1ncc[nH]1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCc1ncc[nH]1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCc1ncc[nH]1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)c1ccnc2nn[nH]c12,EN300-188377,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccnc2nn[nH]c12,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccnc2nn[nH]c12,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccnc2nn[nH]c12,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccnc2nn[nH]c12
Cc1ccn(CC(=O)O)c(=O)c1,EN300-184446,Cc1ccn(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c1,Cc1ccn(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c1,Cc1ccn(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c1,Cc1ccn(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c1
Cn1nnc2c1CCC(C(=O)O)C2,EN300-185727,Cn1nnc2c1CCC(C(=O)N[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,Cn1nnc2c1CCC(C(=O)NC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,Cn1nnc2c1CCC(C(=O)NCC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,Cn1nnc2c1CCC(C(=O)NCCC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
C=C(CO)C(=O)O,EN300-147050,C=C(CO)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=C(CO)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=C(CO)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=C(CO)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)C(F)(F)CO,EN300-123489,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)CO,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)CO,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)CO,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(F)(F)CO
CC(C)(C(N)=O)C(=O)O,EN300-182913,CC(C)(C(N)=O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(C(N)=O)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(C(N)=O)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(C(N)=O)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cc1ccn(CC(C)(O)C(=O)O)c(=O)c1,EN300-188915,Cc1ccn(CC(C)(O)C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c1,Cc1ccn(CC(C)(O)C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c1,Cc1ccn(CC(C)(O)C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c1,Cc1ccn(CC(C)(O)C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)c1
CC(C(=O)O)C(C)S(C)(=O)=O,EN300-182725,CC(C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(C)S(C)(=O)=O,CC(C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(C)S(C)(=O)=O,CC(C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(C)S(C)(=O)=O,CC(C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(C)S(C)(=O)=O
CS(=O)(=O)C1(C(=O)O)CC1,EN300-191495,CS(=O)(=O)C1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CS(=O)(=O)C1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CS(=O)(=O)C1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CS(=O)(=O)C1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CC(C[S+](C)[O-])C(=O)O,EN300-182610,CC(C[S+](C)[O-])C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C[S+](C)[O-])C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C[S+](C)[O-])C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C[S+](C)[O-])C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)CCc1ccc(=O)[nH]c1,EN300-187385,O=C(CCc1ccc(=O)[nH]c1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCc1ccc(=O)[nH]c1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCc1ccc(=O)[nH]c1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCc1ccc(=O)[nH]c1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(C)(CS(C)(=O)=O)C(=O)O,EN300-188217,CC(C)(CS(C)(=O)=O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(CS(C)(=O)=O)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(CS(C)(=O)=O)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(CS(C)(=O)=O)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
