SMILES,TITLE,intermediate
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cnn6c5OCC6,EN300-303519_4,C3_amine
c1cc2c(c(cnc2)NC(=O)[C@]3(c4c(ccc(c4)Cl)OCC3)CCNC(=O)[C@H]5C[C@](C5)(F)CO)cc1,EN300-6746918_3,C2_amine
CN(CCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)(=O)C,EN300-132523_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CC5)n6nccn6,EN300-1722017_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CC5)n6cncn6,EN300-246440_4,C3_amine
c1cc2c(c(cnc2)NC(=O)[C@]3(c4c(ccc(c4)Cl)OCC3)CCNC(=O)[C@H]5C[C@@](C5)(F)CO)cc1,EN300-6746890_3,C2_amine
COC[C@@H]1C[C@H]1C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-705386_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5Cc6nccn6C5,EN300-7385329_3,C2_amine
CC1CCC(C(=O)N1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-6505003_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5Cc6nncn6C5,EN300-6745453_3,C2_amine
CC1(C(OCCO1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-1601684_4,C3_amine
COc1cc(nnc1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-754601_3,C2_amine
Cn1c(ccn1)C(C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-6473273_4,C3_amine
CC1(C(CC(=O)N1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-1694056_3,C2_amine
CCC(C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)n5cncn5,EN300-651307_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CCCCNC5=O,EN300-6737762_3,C2_amine
CC1CCN(C1)C(=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-138170_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C56CC(CCO5)OC6,EN300-6736394_3,C2_amine
COc1cncc(n1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-172870_4,C3_amine
Cn1c(cc(n1)OC)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-2989643_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)[C@H]5C[C@H]5C(=O)N,EN300-331941_4,C3_amine
Cc1cc(n(n1)C)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-6499639_3,C2_amine
CCCC(C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)(=O)N,EN300-206592_4,C3_amine
C[C@@H](C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)NC(=O)NC,EN300-864080_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CC6(C5)CC(=O)N6,EN300-1700760_4,C3_amine
CN(C)CCOCCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-6498286_3,C2_amine
CCn1c(c(nn1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-151411_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CN6CCN5CC6,EN300-1605566_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C[C@H]5COC(=O)N5,EN300-1703852_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CCC(=O)OCC5,EN300-2011083_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5ccnn5CC#N,EN300-373791_4,C3_amine
CC(C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)OCCN(C)C,EN300-6497863_3,C2_amine
Cc1cnc(cn1)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1709295_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)[C@]56C[C@H]5[C@@H](C6)O,EN300-6493972_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cc([nH]n5)C(=O)N,EN300-1689158_4,C3_amine
Cn1c(ccn1)C(C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-6473273_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cnnn5C6CC6,EN300-1718675_4,C3_amine
COc1cc(cnn1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-252260_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5ccn(n5)CC#N,EN300-1251424_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cnn6c5OCC6,EN300-303519_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C(=O)Nc5[nH]ccn5,EN300-1703015_4,C3_amine
CN(CCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)(=O)C,EN300-132523_3,C2_amine
CC(C)(C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)n5cnnn5,EN300-1248064_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CC5)n6cncn6,EN300-246440_3,C2_amine
CN(C)C(=O)CSCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-12139_4,C3_amine
COC[C@@H]1C[C@H]1C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-705386_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC5CC(=O)NC5=O,EN300-227055_4,C3_amine
CC1CCC(C(=O)N1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-6505003_3,C2_amine
CCS(=O)(=O)N(C)CC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-100830_4,C3_amine
CC1(C(OCCO1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-1601684_3,C2_amine
CON1CCC(CC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-262008_4,C3_amine
Cn1c(ccn1)C(C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-6473273_3,C2_amine
Cn1c(c(cn1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)OC,EN300-227310_4,C3_amine
CCC(C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)n5cncn5,EN300-651307_3,C2_amine
C[C@H](C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)NC(=O)NC,EN300-2958082_4,C3_amine
CC1CCN(C1)C(=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-138170_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)COC5CCCOC5,EN300-1627945_4,C3_amine
COc1cncc(n1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-172870_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)Cn5cc(cn5)C#N,EN300-1590388_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)[C@H]5C[C@H]5C(=O)N,EN300-331941_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CCCNS5(=O)=O,EN300-1587757_4,C3_amine
CCCC(C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)(=O)N,EN300-206592_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)COCC5CCCO5,EN300-60033_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CC6(C5)CC(=O)N6,EN300-1700760_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)COCC5CCOC5,EN300-80522_4,C3_amine
CCn1c(c(nn1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-151411_3,C2_amine
CCN1CCOCC1C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-123112_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C[C@H]5COC(=O)N5,EN300-1703852_3,C2_amine
CCC(C)C(=O)NCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-51961_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5ccnn5CC#N,EN300-373791_3,C2_amine
CCN1CCOC(C1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-91524_4,C3_amine
Cc1cnc(cn1)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1709295_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CCC5)S(=O)(=O)N,EN300-1440321_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cc([nH]n5)C(=O)N,EN300-1689158_3,C2_amine
CC1CC(=O)NCC1C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-95698_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cnnn5C6CC6,EN300-1718675_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5ccc(cn5)CO,EN300-1270299_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5ccn(n5)CC#N,EN300-1251424_3,C2_amine
COCC1(CCCO1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1301381_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C(=O)Nc5[nH]ccn5,EN300-1703015_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CC5)n6ccnn6,EN300-658559_4,C3_amine
CC(C)(C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)n5cnnn5,EN300-1248064_3,C2_amine
COC1(CCCOC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1072199_4,C3_amine
CN(C)C(=O)CSCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-12139_3,C2_amine
Cn1ccnc1CCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-755481_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC5CC(=O)NC5=O,EN300-227055_3,C2_amine
Cn1cnnc1CCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1138792_4,C3_amine
CCS(=O)(=O)N(C)CC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-100830_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC5(CCCOC5)O,EN300-1071940_4,C3_amine
CON1CCC(CC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-262008_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cnn(c5)CCO,EN300-761209_4,C3_amine
Cn1c(c(cn1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)OC,EN300-227310_3,C2_amine
COCc1c(nn[nH]1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-785910_4,C3_amine
C[C@H](C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)NC(=O)NC,EN300-2958082_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5ccc(nc5)CO,EN300-146051_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)COC5CCCOC5,EN300-1627945_3,C2_amine
CC1(CCNC(=O)C1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-315854_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)Cn5cc(cn5)C#N,EN300-1590388_3,C2_amine
COC1(CS(=O)(=O)C1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-704025_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CCCNS5(=O)=O,EN300-1587757_3,C2_amine
CN1[C@H](CCC1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-343787_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)COCC5CCCO5,EN300-60033_3,C2_amine
CCN1C(CCC1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-718785_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)COCC5CCOC5,EN300-80522_3,C2_amine
COC[C@H]1C[C@H]1C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-705381_4,C3_amine
CCN1CCOCC1C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-123112_3,C2_amine
Cn1ccc(=O)c(c1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-171522_4,C3_amine
CCC(C)C(=O)NCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-51961_3,C2_amine
CCCCS(=O)(=O)CC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-686903_4,C3_amine
CCN1CCOC(C1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-91524_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC5(CCOCC5)O,EN300-151423_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CCC5)S(=O)(=O)N,EN300-1440321_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5ccnc(c5)CO,EN300-396748_4,C3_amine
CC1CC(=O)NCC1C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-95698_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cc(=O)[nH]c(=O)[nH]5,EN300-30039_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5ccc(cn5)CO,EN300-1270299_3,C2_amine
COc1nccc(n1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-154912_4,C3_amine
COCC1(CCCO1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1301381_3,C2_amine
CC1(CCCS1(=O)=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-373476_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CC5)n6ccnn6,EN300-658559_3,C2_amine
CN1C(CCCC1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-325738_4,C3_amine
COC1(CCCOC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1072199_3,C2_amine
Cn1cc(ncc1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-383664_4,C3_amine
Cn1ccnc1CCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-755481_3,C2_amine
CN1CCC(C1=O)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-378722_4,C3_amine
Cn1cnnc1CCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1138792_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CCCOC5)C#N,EN300-301925_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC5(CCCOC5)O,EN300-1071940_3,C2_amine
Cn1cc(n(c1=O)C)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-312618_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cnn(c5)CCO,EN300-761209_3,C2_amine
COc1cc(on1)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-127197_4,C3_amine
COCc1c(nn[nH]1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-785910_3,C2_amine
CC1(CC(CN1C)O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-313569_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5ccc(nc5)CO,EN300-146051_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCCn5cncn5,EN300-316216_4,C3_amine
CC1(CCNC(=O)C1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-315854_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CCS(=O)(=O)C5)F,EN300-311920_4,C3_amine
COC1(CS(=O)(=O)C1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-704025_3,C2_amine
CCC1(CCNC1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-304135_4,C3_amine
CN1[C@H](CCC1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-343787_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC5CCCS5(=O)=O,EN300-155176_4,C3_amine
CCN1C(CCC1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-718785_3,C2_amine
Cc1nnc(o1)CCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-304662_4,C3_amine
COC[C@H]1C[C@H]1C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-705381_3,C2_amine
CC1(CN(C1)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)OC,EN300-306840_4,C3_amine
Cn1ccc(=O)c(c1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-171522_3,C2_amine
Cn1cc(nn1)CCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-306047_4,C3_amine
CCCCS(=O)(=O)CC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-686903_3,C2_amine
Cn1cnc(cc1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-299248_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC5(CCOCC5)O,EN300-151423_3,C2_amine
Cn1cncc(c1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-295132_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5ccnc(c5)CO,EN300-396748_3,C2_amine
CCn1c(c[nH]c1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-264184_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cc(=O)[nH]c(=O)[nH]5,EN300-30039_3,C2_amine
CC1CN(CC(O1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-300153_4,C3_amine
COc1nccc(n1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-154912_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CC5)n6cnnn6,EN300-263085_4,C3_amine
CC1(CCCS1(=O)=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-373476_3,C2_amine
COC(C1CCOC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-298552_4,C3_amine
CN1C(CCCC1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-325738_3,C2_amine
CCOC1(CCOC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-259694_4,C3_amine
Cn1cc(ncc1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-383664_3,C2_amine
C=CCn1cc(nn1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-261596_4,C3_amine
CN1CCC(C1=O)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-378722_3,C2_amine
Cn1c(cc(n1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C#N,EN300-248982_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CCCOC5)C#N,EN300-301925_3,C2_amine
CN1C(CCC1=O)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-207765_4,C3_amine
Cn1cc(n(c1=O)C)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-312618_3,C2_amine
