SMILES,TITLE,Hybrid2,fragments,site
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,piperonyl-butoxide,-6.600555,x0195,active-noncovalent
C1[C@H]2N1C(=O)NC2=[NH2+],imexon,-6.598052,x0104,active-noncovalent
c1c(cc(c(c1O)O)O)C(=O)[O-],gallic-acid,-6.597979,x0195,active-noncovalent
CCC1(C(=O)CC=NC1=O)CC,pyrithyldione,-6.593908,x0678,active-noncovalent
CN1CC(=O)NC1=[NH2+],creatinine,-6.591959,x1077,active-noncovalent
CNC(=O)c1ccc2c(c1)CCO[C@H]2CC[NH+]3CCN(CC3)c4ccc(cc4)C(=O)N,PNU-142633,-6.588407,x0107,active-noncovalent
C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)[NH2+]C(CO)CO,voglibose,-6.587879,x0107,active-noncovalent
C([C@@H](C(=O)[O-])[NH3+])[S@](=O)[O-],L-Cysteinesulfinic-acid,-6.587493,x0397,active-noncovalent
Cc1ccccc1C(=O)Nc2ccc(cc2)C(=O)N3CCC[C@H](c4c3cccc4)[NH+](C)C,mozavaptan,-6.587044,x0678,active-noncovalent
c1cc(cnc1)C[NH+]2CCC(CC2)n3c4c(cn3)c(nc(n4)c5ccc6c(c5)cc[nH]6)N7CCOCC7,WAY-600,-6.585862,x0107,active-noncovalent
CC(C)(C(=O)N[C@@H](CS)C(=O)[O-])S,bucillamine,-6.585582,x0397,active-noncovalent
C=CCNc1nc(nc(n1)N2CC[NH+](CC2)C(c3ccc(cc3)F)c4ccc(cc4)F)NCC=C,almitrine,-6.584793,x0161,active-noncovalent
Cc1cc(cc2c1nc(nn2)Nc3ccc(cc3)OCC[NH+]4CCCC4)c5cc(ccc5Cl)O,TG-100572,-6.583385,x0104,active-noncovalent
CC(C)c1c(c(c(n1CC[C@H](C[C@H](CC(=O)[O-])O)O)c2ccc(cc2)F)c3ccccc3)C(=O)Nc4ccccc4,atorvastatin,-6.583282,x0305,active-noncovalent
CC1=C([C@@H](C(=C(N1)C)C(=O)OC(C)C)c2cccc(c2)N(=O)=O)C(=O)OCCOC,nimodipine,-6.582630,x0946,active-noncovalent
C(C(CO)OP(=O)([O-])[O-])O,beta-glycerophosphoric-acid,-6.582582,x0397,active-noncovalent
Cc1ncn(n1)c2c3c(c(c[nH]3)C(=O)C(=O)N4CCN(CC4)C(=O)c5ccccc5)c(cn2)OC,BMS-626529,-6.581596,x0161,active-noncovalent
c1cc(c(cc1Nc2c3cc(cc(c3ncc2C#N)Cl)NCc4cn(nn4)CC[NH+]5CCCCCC5)Cl)F,cot-inhibitor-1,-6.579896,x0161,active-noncovalent
C[C@@]1([C@@H]([C@@H](O[C@H]1n2ccc(nc2=O)N)CO)O)O,NM107,-6.579246,x0678,active-noncovalent
COc1ccccc1O,guaiacol,-6.578890,x0678,active-noncovalent
CC(=O)Nc1ccc(cc1)C(=O)[O-],acedoben,-6.577055,x0749,active-covalent
c1ccc2c(c1)CC[N@H+](C2)C[C@H](CNC(=O)c3cc(ncn3)NC4COC4)O,EPZ015666,-6.576731,x0874,active-noncovalent
CCOC(=O)C[C@@H](C(=O)OCC)SP(=S)(OC)OC,malathion,-6.574487,x1385,active-covalent
Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)C6CC[NH+](CC6)Cc7ccccn7,enzastaurin,-6.573524,x0072,active-noncovalent
Cc1nc(cs1)/C=C(\C)/[C@@H]2C[C@H]3C(O3)(CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](CC(=O)N2)O)(C)C)C)O)C)C,ixabepilone,-6.571754,x0874,active-noncovalent
C[C@H]1COCC[N@@]1c2c3ccc(nc3nc(n2)[N@@]4CCOC[C@@H]4C)c5cccc(c5)C(=O)NC,AZD2014,-6.571436,x0434,active-noncovalent
C1N2CN3CN1C[N+](C2)(C3)C/C=C\Cl,"1-((Z)-3-Chloroallyl)-1,3,5,7-tetraazaadamantan-1-ium",-6.571005,x1311,active-covalent
COc1cc2c(cc1OCCC[NH+]3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,gefitinib,-6.570576,x0104,active-noncovalent
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)[NH3+])O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)C[NH3+])O)O)[NH3+])O)O)[NH3+],paromomycin,-6.565146,x0395,active-noncovalent
C1C[NH2+][C@H](C[C@H]1CP(=O)([O-])[O-])C(=O)[O-],selfotel,-6.565018,x1348,active-covalent
Cc1ccc(c(c1)C(=O)N2CCN(CC[C@H]2C)c3nc4cc(ccc4o3)Cl)n5nccn5,suvorexant,-6.563778,x0107,active-noncovalent
CN1CC[NH+](CC1)CCCCn2c(cn(c2=O)/N=C/c3ccc(o3)c4ccc(cc4)Cl)[O-],azimilide,-6.562619,x0104,active-noncovalent
C(CC(=O)[O-])C(=O)C[NH3+],5-aminolevulinic-acid,-6.562369,x0107,active-noncovalent
COC(=O)/C=C/C(=O)N[C@@H]1CC[C@]2([C@H]3Cc4ccc(c5c4[C@]2([C@H]1O5)CC[N@@H+]3CC6CC6)O)O,beta-funaltrexamine,-6.562361,x0395,active-noncovalent
C(CNCCNCC[NH2+]CCN)[NH3+],tetraethylenepentamine,-6.560149,x1334,active-covalent
CSCC[C@@H](C(=O)[O-])[NH3+],L-methionine,-6.557175,x0397,active-noncovalent
C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O,sucralose,-6.557084,x1334,active-covalent
C[Se]CC[C@@H](C(=O)[O-])[NH3+],selenomethionine,-6.556980,x1077,active-noncovalent
CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c2cc(c(c(c2O)Cl)OCCN3CC[NH+](CC3)C)Cl,JTE-607,-6.555426,x0104,active-noncovalent
COCCOc1ccc(cc1)N2CC[NH+](CC2)CCn3c4c(cn3)c5nc(nn5c(n4)N)c6ccco6,preladenant,-6.554716,x0305,active-noncovalent
C1[C@@H](O1)Cn2c(=O)n(c(=O)n(c2=O)C[C@H]3CO3)C[C@H]4CO4,teroxirone,-6.554161,x0195,active-noncovalent
CCN1CC[NH+](CC1)Cc2ccc(cc2)c3cc4c([nH]3)ncnc4N[C@H](C)c5ccccc5,AEE788,-6.551585,x0395,active-noncovalent
CC(=O)Nc1c(c(c(c(c1I)N(C)C(=O)C)I)C(=O)N[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O)CO)O)O)I,metrizamide,-6.549838,x0072,active-noncovalent
CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)C3CC[NH2+]CC3,BMS-387032,-6.549581,x0195,active-noncovalent
CN(C(=S)c1ccccc1)NC(=O)CC(=O)NN(C)C(=S)c2ccccc2,elesclomol,-6.549118,x1077,active-noncovalent
Cc1c(c(c(c(c1N)C)C)NCC(=O)N(C)C2CC[NH+](CC2)Cc3ccc(cc3)C(=O)N)C,SUN-11602,-6.548300,x0104,active-noncovalent
c1ccc(c(c1)c2nc-3ccn(cc3n2)Cc4ccc(nn4)c5ccc(cc5C(F)(F)F)C(F)(F)F)F,tegobuvir,-6.547794,x0104,active-noncovalent
COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)[C@@H]4COc5ccccc5O4,doxazosin,-6.546585,x1077,active-noncovalent
CC(C)([C@@H](C(=O)[O-])[NH3+])S,penicillamine-(racemic),-6.545851,x0689,active-covalent
C1C[C@H]([NH2+]C1)C(=O)[O-],L-proline,-6.542516,x0397,active-noncovalent
Cc1ccc(cc1)S(=O)(=O)N,para-toluenesulfonamide,-6.541236,x0161,active-noncovalent
C1CN1P(=S)(N2CC2)N3CC3,thiotepa,-6.536787,x0678,active-noncovalent
Cc1/c(=C/c2c3cc(ccc3[nH]c2O)S(=O)(=O)Cc4c(cccc4Cl)Cl)/[nH]c(=C)c1C(=O)N5CCC[C@@H]5C[NH+]6CCCC6,PHA-665752,-6.532330,x0104,active-noncovalent
Cc1c2c(cc(nc2n(n1)C)NNC(=O)Nc3cc(nc(c3)Cl)Cl)C(C)C,JTE-013,-6.532018,x1392,active-covalent
COc1cc(c(cc1C(=O)N[C@@H]2CC[N@H+](C[C@@H]2OC)CCCOc3ccc(cc3)F)Cl)N,cisapride,-6.529933,x0104,active-noncovalent
COP(=O)([C@H](c1ccc(cc1)Cl)OP(=O)(OC)OC)OC,mifobate,-6.527545,x0434,active-noncovalent
[H]/N=C(\Sc1c(cccc1)N)/[C@@H]([C@H](/C(=N/[H])/Sc2c(cccc2)N)C#N)C#N,U-0126,-6.527519,x1077,active-noncovalent
CCCCS(=O)(=O)N[C@@H](Cc1ccc(cc1)OCCCCC2CC[NH2+]CC2)C(=O)[O-],tirofiban,-6.524443,x0104,active-noncovalent
C[N@]1CCOCCN(C(=O)C2=Cc3cc(ccc3-c4c(c5ccc(cc5n4C2)C(=O)NS1(=O)=O)C6CCCCC6)OC)C,TMC647055,-6.524429,x0104,active-noncovalent
C[C@H]1Cc2cc3c(c(c2-c4c(cc(c(c4OC)OC)OC)C[C@]1(C)O)OC)OCO3,schisandrol-b,-6.522957,x0195,active-noncovalent
CC(C)(C)c1cc(c(cc1NC(=O)c2c[nH]c3ccccc3c2=O)O)C(C)(C)C,ivacaftor,-6.520783,x1093,active-noncovalent
C[NH2+][C@H]1CN(C[C@@H]1OC)c2ccc3c(=O)c(cn(c3n2)c4nccs4)C(=O)[O-],voreloxin,-6.520636,x0104,active-noncovalent
CCCC(CCC)C(=O)N,valpromide,-6.515154,x0874,active-noncovalent
Cc1c[nH]nc1,fomepizole,-6.513643,x0678,active-noncovalent
C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H]([NH2+]C3)C(=O)N(C)C)C(=O)[O-])[C@@H](C)O,meropenem,-6.512314,x0195,active-noncovalent
C[N@@](c1c(cccn1)CNc2c(cnc(n2)Nc3ccc4c(c3)CC(=O)N4)C(F)(F)F)S(=O)(=O)C,PF-562271,-6.512026,x0678,active-noncovalent
C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H]2N1C(=O)C(=O)N2)O)O)O)O,kifunensine,-6.512012,x0397,active-noncovalent
C[NH+](C)CC[C@@](c1cccc2c1cccc2)([C@H](c3ccccc3)c4cc5cc(ccc5nc4OC)Br)O,bedaquiline,-6.509989,x0967,active-noncovalent
c1ccc(cc1)CO,benzyl-alcohol,-6.508918,x0678,active-noncovalent
c1c[nH+]cc(c1N)N,amifampridine,-6.505768,x0354,active-noncovalent
C[C@H](C(=O)[O-])O,ammonium-lactate,-6.505556,x0397,active-noncovalent
CC(C)OP(=O)(OC(C)C)F,isoflurophate,-6.504571,x0397,active-noncovalent
C(C[NH+]=C(N)N)C(=O)[O-],guanidinopropionic-acid,-6.500461,x0678,active-noncovalent
C[N@]1[C@H](Nc2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,polythiazide,-6.498771,x0107,active-noncovalent
CCCCC[C@@H](C)[NH3+],tuaminoheptane,-6.497232,x1077,active-noncovalent
Cc1ccccc1/N=N/c2ccc(c(c2)C)NC(=O)c3ccnn3C,CH223191,-6.494285,x0104,active-noncovalent
C1C[C@H]([C@@H]2[C@@H]([C@@H](C[N@H+]2C1)O)O)O,swainsonine,-6.493390,x1418,active-covalent
c1c(cc(c(c1I)[O-])I)I,AM-24,-6.493266,x0195,active-noncovalent
C([C@@H](C(=O)[O-])[NH3+])SS(=O)(=O)[O-],S-Sulfo-L-cysteine-sodium-salt,-6.491928,x0397,active-noncovalent
Cc1ccc(cc1)S(=O)(=O)Cc2c(oc(n2)c3ccc(cc3)C(=O)NCc4cccnc4)C,STF-118804,-6.487862,x0395,active-noncovalent
c1cn(c(=O)nc1N)[C@H]2CO[C@H](S2)CO,apricitabine,-6.480754,x1386,active-covalent
C/C(=C\[C@H](C(=O)[O-])[NH3+])/CP(=O)([O-])[O-],CGP-37849,-6.478532,x0397,active-noncovalent
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)c3c(cccc3OC)OC)C(=O)[O-])C,methicillin,-6.477583,x0749,active-covalent
C1CNc2c(c(=O)c2=O)N(C1)CCP(=O)([O-])[O-],perzinfotel,-6.476451,x1311,active-covalent
CC1=[NH+]CC[C@H](N1)C(=O)[O-],ectoine-zwitterion,-6.473692,x0678,active-noncovalent
CC(C)[NH2+]CCN(c1ccc2c(c1)nc(cn2)c3cnn(c3)C)c4cc(cc(c4)OC)OC,erdafitinib,-6.472165,x0161,active-noncovalent
Cc1ccc(cc1)S(=O)(=O)[N-]c2ccc3c(c2)c(cn3CC(=O)N[C@@H](CC(C)C)C(=O)[O-])C(=O)C(F)(F)F,NTRC-824,-6.467732,x0434,active-noncovalent
CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,butalbital,-6.467599,x0195,active-noncovalent
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,spectinomycin,-6.465862,x0195,active-noncovalent
CC1=C([C@@H](C(=C(N1)C)C(=O)O[C@H]2CC[N@H+](C2)Cc3ccccc3)c4cccc(c4)N(=O)=O)C(=O)OC,barnidipine,-6.464103,x0161,active-noncovalent
C[C@H]([C@@H](Cc1cccc(c1)C(=[NH2+])N)C(=O)OC)NC(=O)c2ccc(cc2)c3ccn(=O)cc3,otamixaban,-6.464006,x0678,active-noncovalent
CC(=O)Nc1c(cc(c(c1I)C(=O)[O-])I)I,acetriazoic-acid,-6.461906,x0195,active-noncovalent
CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])C,sulbactam,-6.461625,x0678,active-noncovalent
C1CC1(C(=O)[O-])[NH3+],ACPC,-6.460526,x1077,active-noncovalent
C([C@H]([C@@H]([C@H]([C@@H](CO)O)O)O)O)O,sorbitol,-6.459620,x0397,active-noncovalent
C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,mannitol-D,-6.458498,x0397,active-noncovalent
c1ccc(cc1)OCCN2CCCc3c2cccc3CNc4ccc(c(c4)F)CCC(=O)[O-],AS-2034178,-6.456038,x0104,active-noncovalent
CCS(=O)(=O)c1cccc(c1)c2cc(c(c3c2c4cc(cnc4[nH]3)C)C)C(=O)NC5CC[NH+](CC5)C,TAK-901,-6.455890,x0104,active-noncovalent
CC(C)c1cccc2c1nc(cc2c3ccccc3)c4ccc([nH]4)c5ccc(cc5)C(=O)[O-],ER-50891,-6.455600,x0104,active-noncovalent
C(CCl)[NH+](CCCl)CCCl,trichlormethine,-6.453944,x0434,active-noncovalent
CCCc1cn(c2c1nc([nH]c2=O)c3cc(ccc3OCCC)S(=O)(=O)N4CC[NH+](CC4)CCO)CC,mirodenafil,-6.453191,x0161,active-noncovalent
Cc1c(cccc1F)NC(=O)Nc2ccc(c(c2[O-])S(=O)(=O)[C@H]3CCCNC3)Cl,danirixin,-6.451350,x1077,active-noncovalent
CCC[C@@H]([C@H](CC)CO)O,"2-ethyl-1,3-hexanediol",-6.450663,x0195,active-noncovalent
CN(C(=O)N[C@H]1CC[C@@H](CC1)CC[NH+]2CCN(CC2)c3c(c(ccc3)Cl)Cl)C,cariprazine,-6.450283,x0104,active-noncovalent
Cc1cc(c(c(=O)o1)C(=O)C)[O-],dehydroacetic-acid,-6.446742,x0397,active-noncovalent
Cc1cc(=O)[nH]c(=S)[nH]1,methylthiouracil,-6.446671,x0678,active-noncovalent
C1C[N@@H+]2C[C@@H]([C@H]([C@@H]([C@H]2[C@H]1O)O)O)O,castanospermine,-6.445244,x0195,active-noncovalent
c1cc(c(c(c1)F)F)[C@@H]2CC[C@H](c3c(cccn3)[C@H]2[NH3+])OC(=O)N4CCC(CC4)n5c6cccnc6[nH]c5=O,BMS-927711,-6.441045,x0967,active-noncovalent
c1ccnc(c1)C[NH2+]Cc2ccc(cc2)C[N@@]3CCCNCC[NH2+]CCC[NH2+]CC3,AMD-3465,-6.437649,x1077,active-noncovalent
C1C[NH+](CC[N@@](CCN(CC[N@]1CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],gadoterate-meglumine,-6.436503,x1385,active-covalent
CC1=[NH+]C[C@@H]([C@H](N1)C(=O)[O-])O,5-hydroxyectoine,-6.435124,x0678,active-noncovalent
CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@H](CC3CCC3)C(=O)C(=O)N)C,boceprevir,-6.431930,x0161,active-noncovalent
C[C@@]1(CCOC(=O)C1)O,"mevalonic-d,-l-acid-lactone",-6.430621,x0195,active-noncovalent
c1c(c(cc(c1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl,clorsulon,-6.426647,x0749,active-covalent
C/C=C\1/[C@@H](C(=CO[C@@H]1O[C@@H]2[C@@H]([C@H]([C@H]([C@@H](O2)CO)O)O)O)C(=O)OC)CC(=O)OCCc3ccc(c(c3)O)O,oleuropein,-6.423532,x0434,active-noncovalent
CCCNS(=O)(=O)Nc1c(c(ncn1)OCCOc2ncc(cn2)Br)c3ccc(cc3)Br,macitentan,-6.419363,x0161,active-noncovalent
C[NH2+]CC(=O)[O-],sarcosine,-6.414515,x0397,active-noncovalent
COc1cccc(c1)c2ccc(c(c2)F)NC(=O)C3=C(CCC3)C(=O)[O-],SC-12267,-6.414360,x0104,active-noncovalent
c1cc(ccc1N)S(=O)(=O)N,sulfanilamide,-6.414182,x0678,active-noncovalent
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)[NH3+])O)O)O,glucosamine,-6.412652,x0107,active-noncovalent
CC(=O)N[C@H]1[C@@H]([C@@H]([C@@H](O[C@@H]1O)CO)O)O,N-acetylmannosamine,-6.410317,x0749,active-covalent
CS(=O)(=O)OCCCCOS(=O)(=O)C,busulfan,-6.407554,x0749,active-covalent
CC1(C(=O)N(C(=O)O1)C)C,trimethadione,-6.405789,x0195,active-noncovalent
Cc1c(cc(cn1)Cl)NCc2ccc(s2)C(=O)N[C@@H](CC3CCCC3)C(=O)NC4CC4,GSK2830371,-6.404488,x1077,active-noncovalent
[C@@H]([C@@H](C(=O)[O-])S)(C(=O)[O-])S,dimercaptosuccinic-acid,-6.403480,x0397,active-noncovalent
Cc1c(oc(=O)o1)CCl,80841-78-7,-6.402489,x0195,active-noncovalent
CCC(=O)NC[C@H](Cc1ccc(cc1)OCCc2c(oc(n2)c3ccccc3)C)/N=C(/C)\CC(=O)c4ccc(cc4)C(F)(F)F,GW-6471,-6.394127,x0104,active-noncovalent
[H]/N=C(\SC)/[C@@H]([C@H](/C(=N/[H])/SC)C#N)C#N,U-0124,-6.393508,x0678,active-noncovalent
C[C@@H](CC(=O)[O-])O,beta-Hydroxybutyrate,-6.390899,x0397,active-noncovalent
CC1(C2C[C@H](C(O1)([C@H](C2)O)C)O)C,epomediol,-6.390732,x0678,active-noncovalent
[H]/N=C/1\[C@@H]2N(C1=O)[C@H]([C@@H](CS2)COC(=O)C)C(=O)[O-],7-aminocephalosporanic-acid,-6.385460,x0678,active-noncovalent
CC(C)[C@@H](/C=C(\C)/C(=O)[O-])N(C)C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C(C)(C)c1ccccc1)[NH2+]C,taltobulin,-6.384556,x0967,active-noncovalent
CC[NH2+]CCC[NH2+]CCCC[NH2+]CCC[NH2+]CC,"1,12-Besm",-6.384076,x0104,active-noncovalent
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c1ncnc2N)OCOC(=O)C(C)(C)C,adefovir-dipivoxil,-6.382543,x1077,active-noncovalent
CNC(=O)c1ccccc1Nc2cc(ncc2C(F)(F)F)Nc3ccc(cc3OC)N4CCOCC4,VS-4718,-6.382465,x0161,active-noncovalent
C([C@@H](C(=O)[O-])[NH3+])S,L-cysteine,-6.381304,x0397,active-noncovalent
c1ccc(cc1)NC(=O)OC[C@H](C[NH+]2CCCCC2)OC(=O)Nc3ccccc3,diperodon,-6.380083,x1077,active-noncovalent
CCOP(=O)([C@@H](C)NC(=O)N(CCCl)N=O)OCC,fotemustine,-6.379870,x0397,active-noncovalent
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)NC,ilomastat,-6.379023,x0434,active-noncovalent
Cc1nnc(o1)C(=O)NC(C)(C)c2nc(c(c(=O)n2C)[O-])C(=O)NCc3ccc(cc3)F,raltegravir,-6.378845,x0749,active-covalent
c1cc(cc(c1)F)C#Cc2ccc(cn2)C(=O)NC3CCC3,VU0360172,-6.378730,x1077,active-noncovalent
CC(C)C[C@@H](C(=O)[O-])NC(=O)c1cc(n(n1)c2ccnc3c2ccc(c3)Cl)c4c(cccc4OC)OC,TC-NTR1-17,-6.377967,x0395,active-noncovalent
CCOC(=O)c1ccc(nc1)C#Cc2ccc3c(c2)C(CCS3)(C)C,tazarotene,-6.377547,x0104,active-noncovalent
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3[O-])C(=O)c5cccc(c5C4=O)OC)[O-])([C@H](C=O)O)O)[NH3+])O[C@@H]6CCCCO6,pirarubicin,-6.376424,x0104,active-noncovalent
COc1cc(ccc1Nc2ncc(c(n2)Nc3ccccc3NS(=O)(=O)C)Cl)N4CCOCC4,CZC-54252,-6.376280,x0967,active-noncovalent
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,lithium-citrate,-6.375349,x0397,active-noncovalent
CC(C)(c1ccc(cc1)OC[C@H]2CO2)c3ccc(cc3)OC[C@H]4CO4,BADGE,-6.373281,x0104,active-noncovalent
C(CC(=O)[O-])C[NH3+],gamma-aminobutyric-acid,-6.370827,x0397,active-noncovalent
CC(C)C[C@@H](C(=O)[O-])NC(=O)C,acetyl-l-leucine,-6.368969,x0397,active-noncovalent
COc1cc2c(cc1NC(=O)/C=C/C[NH+]3CCCCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,dacomitinib,-6.367520,x0104,active-noncovalent
CC(C)(C)[C@@]1(C[C@H]2[C@@]3([C@]14[C@H](C(=O)O[C@H]4OC3=O)O)CC(=O)O2)O,bilobalide,-6.367469,x0678,active-noncovalent
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H]([C@H]2/C=C/c4ccc(cn4)c5cccc(c5)F)[C@H](OC3=O)C,vorapaxar,-6.364000,x0072,active-noncovalent
Cc1cc(ccc1c2ccc(cc2)C(=O)Nc3ccc(c(c3)N4CC[NH+](CC4)C)OC)c5nc(on5)C,GR-127935,-6.361451,x0305,active-noncovalent
c1ccc(cc1)/C=C/C[NH+]2CCN(CC2)CCOC(c3ccc(cc3)F)c4ccc(cc4)F,GBR-13069,-6.361447,x0104,active-noncovalent
CC1([C@H](N2[C@@H](S1)[C@H](C2=O)NC(=O)[C@H](c3ccccc3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)[O-])C,mezlocillin,-6.358181,x1077,active-noncovalent
Cc1c(c(=O)n2ccsc2n1)CC[NH+]3CCC(=C(c4ccc(cc4)F)c5ccc(cc5)F)CC3,ritanserin,-6.356082,x0434,active-noncovalent
c1ccc(cc1)Oc2ccc(cc2)CNC(=O)c3nc(no3)c4cc(c(c(c4)Br)[O-])Br,IOWH032,-6.355387,x0434,active-noncovalent
c1cc(oc1CO)CO,"2,5-furandimethanol",-6.355311,x0678,active-noncovalent
c1ccc(cc1)O,phenol,-6.355002,x0678,active-noncovalent
CN(C)C(=S)SSC(=S)N(C)C,thiram,-6.352805,x0678,active-noncovalent
CCOC(=O)N1CSC[C@@H]1C(=O)[O-],telmesteine,-6.350442,x0749,active-covalent
CCC1(C(=O)NC(=O)NC1=O)CC,barbital,-6.349185,x0354,active-noncovalent
C1C[N@](C[C@@H]([NH2+]1)C(=O)[O-])C/C=C/P(=O)([O-])[O-],midafotel,-6.348824,x0678,active-noncovalent
CC(C)C[C@H]([C@H](CSc1cccs1)C(=O)NO)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC,batimastat,-6.345408,x0195,active-noncovalent
CC(=O)N1CC[N+](CC1)(C)C,"4-acetyl-1,1-dimethylpiperazinium",-6.345225,x0195,active-noncovalent
CC(C)(C)c1ccc(cc1)CN2CC[NH+](CC2)[C@H](c3ccccc3)c4ccc(cc4)Cl,buclizine,-6.344145,x0678,active-noncovalent
CS(=O)(=O)c1ccc(nc1)c2nnc(n2c3ccccc3Cl)/C=C/c4nnc(o4)c5ccc(cc5)C#N,G007-LK,-6.339536,x0104,active-noncovalent
CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)N,darunavir,-6.337689,x0161,active-noncovalent
CCCC(=O)C1CCN(CC1)c2c3c(ncn2)CCN(C3)C(=O)c4ccc(cc4)c5ccccc5,PK-THPP,-6.337166,x0161,active-noncovalent
Cc1c2c(=O)[nH]c(nn2c(n1)[C@@H](CCCc3ccccc3)[C@@H](C)O)Cc4ccc(c(c4)OC)OC,bay-60-7550,-6.336129,x0107,active-noncovalent
CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)C)O,ceramide,-6.335195,x0874,active-noncovalent
c1cc(cn(=O)c1)CO,mepiroxol,-6.335049,x0397,active-noncovalent
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)[NH3+])C(=O)[O-])C,6-aminopenicillanic-acid,-6.334925,x0678,active-noncovalent
C[C@@H](C(=O)N[C@H]1c2ccccc2-c3ccccc3N(C1=O)C)NC(=O)[C@H](c4cc(cc(c4)F)F)O,LY411575,-6.334172,x0195,active-noncovalent
COc1ccc(cc1OC)/C=C/C(=C/C(=O)/C=C/c2ccc(c(c2)OC)OC)/O,ASC-J9,-6.333081,x0104,active-noncovalent
C1CC1Nc2nc(nc(n2)N)N,cyromazine,-6.331579,x0195,active-noncovalent
CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1(C45[C@H](O4)C(=O)O[C@H]([C@@]5(CC3)C)c6ccoc6)C)C,gedunin,-6.331065,x0104,active-noncovalent
C1C[C@]([C@H]2[C@@H]1[C@@H]2C(=O)[O-])(C(=O)[O-])[NH3+],eglumetad,-6.328829,x0678,active-noncovalent
C[C@@H](C[NH+]1CCC(CC1)n2c3ccc(cc3[nH]c2=O)Cl)NC(=O)c4ccc5ccccc5c4,VU0155069,-6.328038,x0072,active-noncovalent
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,loperamide,-6.326635,x0874,active-noncovalent
c1ccc(cc1)C(=O)NNC(=O)c2ccc(cc2)CNS(=O)(=O)c3ccc(c(c3)Cl)F,TCN201,-6.321129,x1077,active-noncovalent
C#CC[C@H](Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],pralatrexate,-6.320901,x0161,active-noncovalent
CS(=O)(=O)OC[C@@H]([C@H](COS(=O)(=O)C)O)O,treosulfan,-6.314137,x0678,active-noncovalent
Cc1c(cccc1O)C(=O)N[C@@H](CSc2ccccc2)[C@@H](C[N@@H+]3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,nelfinavir,-6.314024,x0678,active-noncovalent
