SMILES,TITLE,CAS Number,Drug Groups,InChIKey,InChI,,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID,DrugBank ID,Hybrid2,fragments,Mpro-x0678_dock,Mpro-x0107_dock,Mpro-x0749_dock,Mpro-x0830_dock,Mpro-x1077_dock,Mpro-x0104_dock,Mpro-x0072_dock,Mpro-x0831_dock,Mpro-x0692_dock,Mpro-x0967_dock,Mpro-x0195_dock,Mpro-x0161_dock,Mpro-x1334_dock,Mpro-x0397_dock,Mpro-x1392_dock,Mpro-x0946_dock,Mpro-x1386_dock,Mpro-x0434_dock,Mpro-x0770_dock,Mpro-x1418_dock,Mpro-x1093_dock,Mpro-x1385_dock,Mpro-x0708_dock,Mpro-x0354_dock,Mpro-x0874_dock,Mpro-x0759_dock,Mpro-x1375_dock,Mpro-x1374_dock,Mpro-x0426_dock,Mpro-x0820_dock,Mpro-x1412_dock,Mpro-x0305_dock,Mpro-x0736_dock,Mpro-x1249_dock,Mpro-x1311_dock,Mpro-x0395_dock,Mpro-x0387_dock,Mpro-x1493_dock,Mpro-x1187_dock,Mpro-x0734_dock,Mpro-x0540_dock,Mpro-x1458_dock,Mpro-x0774_dock,Mpro-x1348_dock,Mpro-x1380_dock,Mpro-x1358_dock,Mpro-x0981_dock,Mpro-x0691_dock,Mpro-x1478_dock,Mpro-x1351_dock,Mpro-x1382_dock,Mpro-x0771_dock,Mpro-x1384_dock,Mpro-x0705_dock,Mpro-x0731_dock,Mpro-x0887_dock,Mpro-x0752_dock,Mpro-x0769_dock,Mpro-x1425_dock,Mpro-x1308_dock,Mpro-x0755_dock,Mpro-x0978_dock,Mpro-x1402_dock,Mpro-x0689_dock,Mpro-x0786_dock,site
c1ccc2c(c1)cc(cn2)c3cc(ccn3)c4cc5c([nH]4)CCNC5=O,"2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ON",,experimental,OWFLADWRSCINST-UHFFFAOYSA-N,"InChI=1S/C21H16N4O/c26-21-16-11-20(25-18(16)6-8-23-21)14-5-7-22-19(10-14)15-9-13-3-1-2-4-17(13)24-12-15/h1-5,7,9-12,25H,6,8H2,(H,23,26)",,C21H16N4O,,,10389239,99444829,,CHEMBL226403,P4O,8564681,30185,DB08358,-11.718282,x0104,-3.839403,-8.728807,-4.566639,-2.208225,-7.630761,-11.718282,-6.255722,-0.025015,0.427292,-4.768877,-9.09031,-8.438965,-4.13768,-5.832208,-5.404433,-7.881008,0.767415,-5.530523,1.311784,0.976815,-4.382752,-5.252039,0.224536,-2.659961,-5.82356,2.766595,-0.758299,-1.040759,-0.96432,-2.084109,-2.508584,-3.589982,0.16848,-1.952535,-1.486906,-6.035875,-5.398724,1.015361,-2.207747,0.145053,0.463666,-0.221334,-1.111948,-1.147186,-4.072191,-0.899375,1.088078,0.699937,-1.116681,0.574106,7.154289,0.371009,-0.604124,1.880264,2.585901,-0.732401,2.536411,2.111105,-0.185424,0.715409,2.853365,-2.792162,2.881193,3.34779,3.172756,active-noncovalent
c1cc(c(=O)[nH]c1)c2[nH]c3cc(ccc3n2)C(=[NH2+])N,"Imino[2-(2-oxo-1,2-dihydro-3-pyridinyl)-1H-benzimidazol-5-yl]methanaminium",,experimental,PUOKYJMONGPAIM-UHFFFAOYSA-O,"InChI=1S/C13H11N5O/c14-11(15)7-3-4-9-10(6-7)18-12(17-9)8-2-1-5-16-13(8)19/h1-6H,(H3,14,15)(H,16,19)(H,17,18)/p+1",,C13H12N5O,,,5326542,46506935,,,120,16743764,13944,DB04442,-11.711179,x0678,-11.711179,-9.244021,-8.5818,-4.153378,-7.40086,-6.053449,-5.16035,-4.610788,-4.057029,-8.455225,-6.651991,-6.312158,-11.10722,-6.318299,-7.524967,-6.01549,-4.125098,-6.257045,-3.634451,-4.125715,-8.890666,-8.909952,-5.187469,-5.282048,-8.756927,-4.341269,-2.23868,-3.226012,-1.868142,-3.143666,-8.518719,-4.796577,-4.072445,-3.132891,-4.185287,-8.014572,-5.724532,-2.610353,-5.401462,-7.443667,-2.11938,-4.361022,-7.827704,-8.741322,-3.060075,-3.1453,-2.63236,-0.913769,-3.524988,-3.755942,-3.196642,-1.731441,-1.85984,-1.806227,0.091071,-2.107128,-2.28794,-0.398051,-2.254469,-0.744417,-0.128346,-3.484736,-0.208441,-0.676165,-3.12718,active-noncovalent
c1ccc2c(c1)-c3ccccc3C2[NH+]4CCN(CC4)C(=O)c5ccc6c(c5)cc[nH]6,Genz-10850,,experimental,YYMZSGIXLQPFAC-UHFFFAOYSA-N,"InChI=1S/C26H23N3O/c30-26(19-9-10-24-18(17-19)11-12-27-24)29-15-13-28(14-16-29)25-22-7-3-1-5-20(22)21-6-2-4-8-23(21)25/h1-12,17,25,27H,13-16H2",,C26H23N3O,,,447767,46505964,,CHEMBL216579,GEQ,394767,25796,DB04289,-11.636246,x0104,-5.536151,-6.81767,-2.518574,-7.084558,-8.6832,-11.636246,-7.668136,-6.007429,-1.459808,-6.583125,-6.735243,-7.927737,-1.640691,-5.562062,-7.515349,-8.883927,-0.854388,-7.797579,-1.149553,-0.054812,-5.308668,-1.327433,-6.111177,-4.149521,-9.754652,0.681711,0.327492,0.595655,1.343599,-2.268061,-0.87717,-3.769468,-0.123017,-2.840141,0.164721,-5.806657,-4.004717,-1.073071,-4.057712,-2.965601,0.242153,0.089393,-2.44458,-3.461623,-0.69652,0.069916,-1.634542,0.035813,2.669651,0.055129,0.323547,-1.719916,-1.124399,-0.430652,-0.45802,0.914922,1.743801,0.780094,-0.616135,0.921502,1.382301,-1.096507,0.645272,1.424329,-0.410873,active-noncovalent
c1cc(ccc1[C@@H]2Cc3ccc(cc3OC2)O)O,Equol,531-95-3,investigational,ADFCQWZHKCXPAJ-GFCCVEGCSA-N,"InChI=1S/C15H14O3/c16-13-4-1-10(2-5-13)12-7-11-3-6-14(17)8-15(11)18-9-12/h1-6,8,12,16-17H,7,9H2/t12-/m1/s1",,C15H14O3,C14131,,91469,347828042,34741,CHEMBL198877,,82594,50410528,DB11674,-11.620012,x0749,-8.478831,-5.16402,-11.620012,-7.022655,-7.802119,-5.227429,-9.544755,-7.300975,-6.036375,-6.232269,-7.041741,-7.73254,-7.44966,-6.641972,-8.681087,-5.405165,-6.309673,-6.500648,-6.422074,-6.458759,-7.658838,-8.534483,-7.625801,-3.140936,-6.062384,-6.24067,-4.545913,-4.274402,-2.359598,-3.486641,-7.906424,-5.367794,-4.402038,-5.640666,-6.349436,-7.536111,-5.781206,-5.122484,-5.250164,-5.049398,-1.9269,-4.673805,-6.526778,-4.378409,-2.592194,-3.437465,-0.053924,-2.876497,-4.573297,-3.061126,-6.885457,-4.128804,-3.295374,-1.804365,-2.101373,-1.639668,-2.446872,-3.194514,-1.896645,-3.049587,-2.856852,-0.293569,-2.679259,-2.747689,-1.994609,active-covalent
Cc1c([nH]cn1)CN2CCc3c(c4ccccc4n3C)C2=O,Alosetron,122852-42-0,approved; withdrawn,JSWZEAMFRNKZNL-UHFFFAOYSA-N,"InChI=1S/C17H18N4O/c1-11-13(19-10-18-11)9-21-8-7-15-16(17(21)22)12-5-3-4-6-14(12)20(15)2/h3-6,10H,7-9H2,1-2H3,(H,18,19)",,C17H18N4O,,D07129,2099,46506274,253342,CHEMBL1110,,2015,50014558,DB00969,-11.610959,x0195,-9.613651,-8.555527,-8.355604,-7.357715,-8.522112,-10.56073,-7.738219,-6.480447,-5.69419,-5.37553,-11.610959,-10.103773,-6.246301,-8.459769,-7.428219,-10.833195,-7.393906,-7.870893,-4.77464,-7.752528,-8.452758,-6.203172,-5.595032,-4.853137,-6.67047,-5.41444,-5.246417,-6.391688,-2.260833,-2.269363,-5.83931,-4.030607,-3.640001,-5.627088,-5.592636,-7.198005,-7.062329,-3.93253,-6.873747,-3.939901,-2.455094,-3.754474,-4.455391,-4.512085,-4.12656,-3.089026,-3.041786,-1.928349,-3.411277,-3.137058,-6.225359,-1.95558,-3.327049,-1.394858,-1.296761,-0.42463,-2.88706,-1.553579,-1.385964,-1.89945,-1.228825,-2.298967,-0.186506,-0.576387,-1.891688,active-noncovalent
c1ccc(cc1)CCn2c(=O)c3ccccc3c(=O)[nH]2,"2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione",,experimental,JSSVIGGKHIJEHO-UHFFFAOYSA-N,"InChI=1S/C16H14N2O2/c19-15-13-8-4-5-9-14(13)16(20)18(17-15)11-10-12-6-2-1-3-7-12/h1-9H,10-11H2,(H,17,19)",,C16H14N2O2,,,1584,46505922,,,I06,1527,,DB03421,-11.491937,x0678,-11.491937,-8.04724,-7.070343,-6.75377,-6.042688,-8.170986,-8.241532,-7.235743,-6.299815,-5.008593,-9.529548,-7.650397,-6.438101,-6.271324,-6.402846,-8.953324,-7.483058,-6.820636,-6.806708,-7.359352,-7.532844,-5.966823,-4.197137,-3.831023,-5.960675,-5.775486,-4.074015,-5.221837,-2.258491,-2.869174,-5.591887,-5.770139,-6.58024,-5.539847,-4.955248,-5.803682,-4.396433,-4.580611,-5.708348,-3.733864,-2.766942,-3.88088,-4.437081,-5.228015,-3.447259,-3.769302,-1.767153,-3.603697,-5.419583,-2.633444,-5.550092,-4.61442,-4.374844,-1.408892,-2.399836,-1.43471,-1.252768,-3.581964,-2.677705,-4.121536,-3.506038,-2.059184,-2.990478,-3.357135,-2.950491,active-noncovalent
c1cc2c(cc(cn2)c3ccc(cc3)O)c4c1ccnc4,"9-(4-Hydroxyphenyl)-2,7-Phenanthroline",,experimental,IUSSGTWHFMSCOY-UHFFFAOYSA-N,"InChI=1S/C18H12N2O/c21-15-4-1-12(2-5-15)14-9-16-17-11-19-8-7-13(17)3-6-18(16)20-10-14/h1-11,21H",,C18H12N2O,,,5326727,46507868,40444,CHEMBL248643,9HP,20120242,16017,DB03623,-11.480380,x0678,-11.48038,-7.809894,-8.789881,-5.258313,-8.683702,-8.168965,-5.754391,-4.705501,-4.124058,-10.462849,-7.753536,-8.435098,-6.387098,-3.368427,-7.151427,-7.585759,-3.032141,-5.628445,-2.676557,-3.24663,-8.017694,-6.78337,-4.698261,-4.82042,-6.569036,-3.141951,-3.673677,-3.026076,-2.77324,-1.88665,-4.629143,-4.752114,-3.139946,-2.816622,-4.871474,-6.750353,-5.798846,-2.491348,-5.293564,-3.763425,-2.494273,-1.023669,-5.877461,-3.087617,-2.605761,-2.924873,0.077966,-0.141533,-0.188459,-1.324909,-3.500522,-1.560634,-1.562644,-1.507251,-0.09774,-1.960394,-0.662241,-1.873404,-1.264741,-1.763198,-1.712795,0.652397,-1.494079,-0.476244,-1.245922,active-noncovalent
CCCC[NH+](CCCC)C[C@@H](c1cc(cc\2c1-c3ccc(cc3/C2=C/c4ccc(cc4)Cl)Cl)Cl)O,Lumefantrine,82186-77-4,approved,DYLGFOYVTXJFJP-MYYYXRDXSA-N,"InChI=1S/C30H32Cl3NO/c1-3-5-13-34(14-6-4-2)19-29(35)28-18-23(33)17-27-25(15-20-7-9-21(31)10-8-20)26-16-22(32)11-12-24(26)30(27)28/h7-12,15-18,29,35H,3-6,13-14,19H2,1-2H3/b25-15-",,C30H32Cl3NO,,D03821,6437380,99443260,156095,CHEMBL38827,,4941944,50123012,DB06708,-11.434649,x0161,-4.821376,-4.498037,-9.262931,-3.520827,-5.551467,-9.992564,-6.963447,-1.213265,0.527198,-5.989315,,-11.434649,0.643997,-2.043323,-3.081927,,1.851028,-4.006507,2.149623,3.01556,-4.000539,1.406196,0.985233,-0.441545,-3.781532,0.435414,5.617397,1.462893,-1.00548,5.703159,0.469511,-2.462339,-1.246879,-2.460651,3.634204,-3.792397,-1.102837,4.249659,-1.58315,2.643406,6.204609,1.868448,1.559841,3.147802,1.497905,-0.628852,6.136496,1.844436,0.488507,2.048217,5.529248,1.459853,2.03577,4.227568,3.795661,0.34447,2.390449,1.476707,3.203332,0.958943,2.442576,6.122522,2.432693,0.826431,1.758908,active-noncovalent
c1cc2c(cc1C(=[NH2+])N)nc([nH]2)Cc3[nH]c4ccc(cc4n3)C(=[NH2+])N,Bis(5-Amidino-Benzimidazolyl)Methane,,experimental,QZKOOEFIMWKZPK-UHFFFAOYSA-Q,"InChI=1S/C17H16N8/c18-16(19)8-1-3-10-12(5-8)24-14(22-10)7-15-23-11-4-2-9(17(20)21)6-13(11)25-15/h1-6H,7H2,(H3,18,19)(H3,20,21)(H,22,24)(H,23,25)/p+3",,C17H19N8,,,131704176,46505413,,,BAB,4911107,,DB01705,-11.427685,x1077,-6.173722,-10.588881,-5.379902,-5.232821,-11.427685,-10.358231,-8.451849,-2.46,-5.766522,-4.905309,-6.128084,-10.162568,-1.99772,-5.849545,-4.752139,-5.138889,1.245794,-8.527122,0.553537,-0.805271,-6.361628,-5.000588,-0.703892,-1.513033,-10.085824,-0.097987,-0.561308,-0.678365,0.553666,0.577192,-1.562155,-6.153093,3.003079,-3.964651,-3.010565,-10.114964,-8.642393,-1.892601,-2.821914,-2.582225,1.071338,0.332324,-1.245465,-5.151927,-1.11096,-1.392459,-4.299311,1.303113,0.366391,0.508493,3.232549,0.263258,-0.195487,1.471363,1.394986,-5.428072,2.105074,1.671373,2.142741,1.195953,1.653861,-3.071908,2.474826,2.067201,1.504925,active-noncovalent
c1ccc-2c(c1)Cc3c2[nH]nc3c4ccncc4,"3-Pyridin-4-Yl-2,4-Dihydro-Indeno[1,2-.C.]Pyrazole",,experimental,NHOACLCXCKJMAK-UHFFFAOYSA-N,"InChI=1S/C15H11N3/c1-2-4-12-11(3-1)9-13-14(17-18-15(12)13)10-5-7-16-8-6-10/h1-8H,9H2,(H,17,18)",,C15H11N3,,,314123,46506990,,CHEMBL1234009,LIG,277895,50378818,DB03490,-11.392682,x0749,-7.617746,-6.651449,-11.392682,-6.110799,-6.720693,-9.168711,-8.128789,-5.958453,-5.388174,-7.1808,-9.23245,-8.433599,-6.413887,-6.491967,-6.893934,-7.880629,-6.428342,-6.964218,-6.309721,-5.601363,-8.177191,-6.747443,-6.582791,-4.025636,-6.541029,-5.887339,-5.760745,-5.561466,-6.52319,-2.711836,-6.045839,-6.29213,-3.617545,-3.41235,-6.356052,-8.068382,-6.146003,-3.718788,-5.699188,-5.274777,-5.369441,-3.472651,-5.549292,-5.439982,-4.353898,-3.211277,-3.802119,-3.040044,-4.070902,-2.209255,-4.765761,-3.330126,-3.321154,-2.397401,-1.577531,-1.53718,-5.207327,-3.821457,-2.039509,-2.949013,-4.151012,-4.083021,-1.155901,-5.600173,-2.721763,active-covalent
c1cc(ccc1c2ccc3c(c2)ccc(c3Cl)O)O,1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,,experimental,YHEHVRSGKUYDON-UHFFFAOYSA-N,"InChI=1S/C16H11ClO2/c17-16-14-7-3-11(9-12(14)4-8-15(16)19)10-1-5-13(18)6-2-10/h1-9,18-19H",,C16H11ClO2,,,6102690,99443590,,CHEMBL364092,4NA,4810212,50168323,DB07119,-11.376515,x0749,-8.352332,-5.996506,-11.376515,-6.739686,-9.257099,-7.90641,-7.012467,-5.485965,-5.742933,-6.665711,-8.281827,-8.120664,-7.043375,-4.413306,-6.654077,-7.7297,-4.665998,-6.300658,-6.029562,-5.533605,-7.23478,-8.215191,-5.003675,-3.574238,-7.141532,-4.518413,-3.854109,-4.470518,-2.385823,-1.762188,-4.731189,-5.370339,-4.322924,-3.171769,-5.445015,-6.982776,-5.333079,-2.026034,-6.254714,-3.735782,-1.877149,-1.970957,-3.101538,-4.854822,-2.967321,-3.041872,3.49378,-1.550745,-1.258933,-3.013383,-2.716603,-1.359779,-1.062902,-1.652646,0.484605,-0.496443,-1.056337,-1.40395,-1.206004,-1.590537,-1.157129,0.998559,-0.900522,-1.28594,-1.841812,active-covalent
C[N@H+](CC=C)Cc1ccc(cc1)c2ccc(cc2)C(=O)c3ccc(cc3)Br,"(4'-{[Allyl(Methyl)Amino]Methyl}-1,1'-Biphenyl-4-Yl)(4-Bromophenyl)Methanone",,experimental,YATCZCSDJCQNAL-UHFFFAOYSA-N,"InChI=1S/C24H22BrNO/c1-3-16-26(2)17-18-4-6-19(7-5-18)20-8-10-21(11-9-20)24(27)22-12-14-23(25)15-13-22/h3-15H,1,16-17H2,2H3",,C24H22BrNO,,,445986,46506368,,CHEMBL65230,R01,393462,50128070,DB03234,-11.371954,x0104,-1.087584,-4.2016,-0.705854,0.840379,-6.596942,-11.371954,-5.714728,3.400255,2.853539,-4.26579,,-9.938177,-0.349079,-2.584141,-1.906187,,5.568897,-2.675292,6.090194,5.705187,-3.536628,1.497298,-0.235994,-1.617454,-5.912651,5.51105,-0.083103,-2.782534,4.398721,3.02596,2.450026,-2.607856,1.973944,-0.510298,0.543555,-5.511038,-1.777063,2.920244,-2.741922,2.232848,3.504292,5.378126,4.661139,2.202204,0.129871,1.507857,7.860535,3.96916,1.660279,3.056438,7.34543,2.748325,2.237917,2.620089,4.93395,1.57074,1.731136,4.205502,3.913981,3.761282,4.540492,1.326695,5.465178,3.284847,2.722379,active-noncovalent
c1ccc(cc1)NC(=O)c2ccn[nH]2,N-phenyl-1H-pyrazole-3-carboxamide,,experimental,WMZYZYFPPQOFKY-UHFFFAOYSA-N,"InChI=1S/C10H9N3O/c14-10(9-6-7-11-13-9)12-8-4-2-1-3-5-8/h1-7H,(H,11,13)(H,12,14)",,C10H9N3O,,,680935,99444606,,CHEMBL445420,LZ5,593144,24636,DB08135,-11.371179,x0678,-11.371179,-7.633367,-7.885109,-6.852656,-7.813552,-7.835671,-5.760623,-6.331387,-5.609261,-5.162237,-8.899008,-8.166133,-6.963916,-6.693268,-7.163566,-7.495203,-7.08876,-6.583044,-5.143292,-6.222324,-7.409279,-7.655137,-7.536334,-5.067183,-5.899367,-5.993899,-6.139159,-5.672732,-5.002068,-3.345802,-6.674219,-6.637943,-4.25313,-3.3163,-6.659261,-6.228494,-5.522397,-3.79852,-5.862145,-5.114223,-3.564234,-4.299726,-5.92297,-6.286671,-4.560191,-3.372346,-6.375963,-2.473093,-5.325733,-3.319825,-4.775239,-2.918955,-2.601405,-2.056364,-2.356476,-2.438368,-2.971438,-2.304801,-2.446349,-2.069585,-2.293763,-4.11169,-2.142565,-2.272843,-3.157699,active-noncovalent
c1ccc(cc1)C(=O)c2ccc(cc2)C[C@@H](C(=O)[O-])[NH3+],PARA-(BENZOYL)-PHENYLALANINE,,experimental,TVIDEEHSOPHZBR-AWEZNQCLSA-N,"InChI=1S/C16H15NO3/c17-14(16(19)20)10-11-6-8-13(9-7-11)15(18)12-4-2-1-3-5-12/h1-9,14H,10,17H2,(H,19,20)/t14-/m0/s1",,C16H15NO3,,,7020128,99444842,,,PBF,5383084,,DB08371,-11.360617,x0678,-11.360617,-8.033041,-10.048702,-9.119785,-7.046478,-8.009896,-7.339891,-5.211673,-7.164986,-6.087968,-6.885968,-7.421064,-6.874245,-5.699368,-5.22275,-6.949564,-4.452318,-5.068696,-5.808041,-4.462024,-6.315139,-6.400178,-5.745755,-3.042533,-7.220833,-8.449039,-4.821254,-4.573839,-2.401976,-3.013618,-6.108897,-2.843907,-4.515869,-4.004075,-7.066348,-4.082688,-5.542221,-4.356516,-5.065331,-6.042845,-2.899154,-3.46632,-4.791461,-6.835618,-4.884172,-3.757091,-3.907745,-1.435449,-3.429105,-3.270941,-1.86244,-2.851071,-2.822577,-4.217701,-1.45049,0.998507,-2.06959,-1.248365,-3.436464,-2.666954,-1.084104,0.240136,-1.335241,-1.336903,-1.317452,active-noncovalent
C[C@H](c1ccc(c(c1)F)c2ccccc2)C(=O)[O-],Tarenflurbil,51543-40-9,investigational,SYTBZMRGLBWNTM-SNVBAGLBSA-N,"InChI=1S/C15H13FO2/c1-10(15(17)18)12-7-8-13(14(16)9-12)11-5-3-2-4-6-11/h2-10H,1H3,(H,17,18)/t10-/m1/s1",,C15H13FO2,,,92337,175426967,38666,CHEMBL190083,FLR,83361,50172473,DB05289,-11.357160,x0678,-11.35716,-5.959846,-10.606831,-9.802306,-6.98278,-6.93585,-8.349859,-8.829714,-8.25741,-6.728594,-8.743873,-8.720665,-7.225616,-4.676051,-7.590674,-6.575953,-7.130506,-5.424812,-6.744945,-7.508843,-10.24154,-7.982041,-7.459291,-3.76073,-5.608254,-7.379865,-4.084315,-4.178739,-3.051531,-2.622193,-6.430933,-3.879885,-4.723386,-4.000986,-5.844967,-7.478447,-6.260372,-2.616454,-4.652809,-4.584283,-3.441039,-2.808991,-6.059579,-4.876204,-4.634485,-4.357429,2.205266,-1.978176,-2.763851,-3.417321,-3.446052,-2.453199,-2.703836,-2.324955,-0.16588,-1.6905,-1.791545,-3.16755,-2.207003,-2.243229,-3.166197,-1.018079,-3.140647,-3.003946,-2.171527,active-noncovalent
c1ccc2c(c1)ncc(n2)NS(=O)(=O)c3ccc(cc3)N,Sulfaquinoxaline,59-40-5,vet_approved,NHZLNPMOSADWGC-UHFFFAOYSA-N,"InChI=1S/C14H12N4O2S/c15-10-5-7-11(8-6-10)21(19,20)18-14-9-16-12-3-1-2-4-13(12)17-14/h1-9H,15H2,(H,17,18)",,C14H12N4O2S,,D05952,,,94719,CHEMBL1437847,,5147,,DB11464,-11.320952,x0678,-11.320952,-7.696915,-6.147886,-5.438458,-6.642785,-6.84739,-6.560133,-7.634531,-5.651472,-5.193313,-7.997428,-6.687006,-5.521145,-7.377877,-7.160114,-5.469941,-7.646286,-6.719074,-6.292111,-6.480161,-8.633575,-5.492449,-3.411064,-2.681538,-6.435945,-6.643257,-3.626649,-4.447442,-4.516733,-4.937383,-5.182455,-5.974063,-4.998466,-4.569733,-4.911767,-6.3572,-7.185934,-5.274541,-2.091599,-4.352334,-2.42935,-4.626699,-3.581636,-5.169056,-3.590546,-1.486417,-0.291405,-2.680315,-4.48477,-0.189484,-5.143545,-3.22778,-2.680533,-0.112056,-1.582567,-2.196032,-0.425328,-2.454361,-0.601176,-2.782153,-2.386314,0.201727,-1.897795,-1.93197,-1.437251,active-noncovalent
c1cc(ccc1C2=Cc3ccc(cc3OC2)O)O,Idronoxil,81267-65-4,investigational,ZZUBHVMHNVYXRR-UHFFFAOYSA-N,"InChI=1S/C15H12O3/c16-13-4-1-10(2-5-13)12-7-11-3-6-14(17)8-15(11)18-9-12/h1-8,16-17H,9H2",,C15H12O3,,,219100,175426901,,CHEMBL1957038,,189918,50419932,DB04915,-11.288698,x0749,-8.611102,-7.262041,-11.288698,-7.273552,-8.523695,-7.720756,-6.89286,-5.656839,-5.062393,-7.296105,-8.89136,-8.08796,-7.37799,-5.575056,-6.729581,-7.873139,-5.167108,-5.854598,-6.10236,-6.442593,-7.607814,-7.121103,-6.219031,-3.516721,-6.309296,-4.617321,-4.942741,-3.282152,-2.027123,-2.106996,-6.389782,-4.97895,-4.88686,-3.420348,-4.755011,-8.035534,-5.685735,-1.924498,-5.696234,-3.92213,-1.816916,-2.39299,-4.352705,-3.948924,-3.045403,-4.036782,3.753521,-0.932017,-0.000863,-3.34746,-3.922134,-1.343693,-0.757192,-1.773121,1.225409,-0.415867,-0.449057,-1.050106,-0.523531,-0.920007,-0.869176,0.417318,-0.376319,-0.851013,-2.689377,active-covalent
c1cc(ccc1c2cc3ccc(cc3s2)O)O,2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol,63676-22-2,experimental,MDGWZLQPNOETLH-UHFFFAOYSA-N,"InChI=1S/C14H10O2S/c15-11-4-1-9(2-5-11)13-7-10-3-6-12(16)8-14(10)17-13/h1-8,15-16H",,C14H10O2S,,,445920,99445244,,CHEMBL431698,ZTW,393408,20628,DB08773,-11.269278,x0749,-8.321658,-7.006224,-11.269278,-6.386973,-8.45354,-7.423066,-6.889601,-5.956177,-6.326278,-6.632236,-8.424782,-7.933943,-7.095922,-5.210194,-7.225545,-8.464621,-5.760728,-6.778287,-5.908543,-6.604226,-7.4231,-7.287129,-7.695109,-3.136341,-6.337922,-5.678949,-3.995765,-3.891992,-2.16346,-1.943761,-6.893619,-5.775164,-4.939515,-3.929014,-5.571928,-7.311103,-5.028443,-1.813518,-5.661757,-3.505128,-0.762849,-2.750474,-5.735537,-3.7589,-4.201146,-4.101081,3.949766,-1.785573,-0.399225,-2.644716,-4.793593,-1.197029,-1.075089,-1.975724,0.57341,-1.130144,-0.688642,-1.562024,-1.424528,-1.906833,-1.55729,-0.830008,-1.151567,-1.41747,-2.199039,active-covalent
Cc1ccn(c(=O)c1c2ccc3c(c2)cnc(n3)N)c4ccc5c(c4)NCC5(C)C,"3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1H)-on",,experimental,LHLGUOHREUTYTO-UHFFFAOYSA-N,"InChI=1S/C24H23N5O/c1-14-8-9-29(17-5-6-18-20(11-17)27-13-24(18,2)3)22(30)21(14)15-4-7-19-16(10-15)12-26-23(25)28-19/h4-12,27H,13H2,1-3H3,(H2,25,26,28)",,C24H23N5O,,,24812717,99443985,,CHEMBL493986,C19,22376699,50260887,DB07514,-11.266127,x0161,-1.966906,-0.751667,-2.42147,-0.627111,-7.518775,-9.811917,-6.049003,3.460936,-1.402546,-2.841395,,-11.266127,0.252322,-3.181834,-3.318719,,3.174054,-2.652451,5.464759,5.216893,-2.565122,0.828455,2.090965,-0.291748,-7.991834,-1.691793,2.101434,0.555029,2.988113,-0.655332,4.57972,-4.476274,2.616535,-2.312777,0.638876,-5.708407,-6.272111,1.777727,-2.465698,0.162819,2.647396,1.484155,4.271245,4.296815,-2.662347,-0.899973,3.773969,4.483565,3.261557,1.957835,8.854371,2.694044,1.343802,3.932051,4.934119,0.748034,4.672585,2.611166,2.547488,3.903026,2.495109,2.084045,2.45903,3.307523,3.522761,active-noncovalent
c1ccc2c(c1)C3=[NH+]c4ccc(cc4CN3C2=O)N,Daniquidone,67199-66-0,investigational,SRIOCKJKFXAKHK-UHFFFAOYSA-N,"InChI=1S/C15H11N3O/c16-10-5-6-13-9(7-10)8-18-14(17-13)11-3-1-2-4-12(11)15(18)19/h1-7H,8,16H2",,C15H11N3O,,,71750,347828979,,CHEMBL114283,,64793,50037511,DB12804,-11.263820,x0678,-11.26382,-6.010648,-10.138477,-6.755249,-6.616873,-8.011487,-6.471734,-4.906418,-5.102928,-6.736858,-8.907602,-7.767403,-7.531497,-4.391207,-5.338272,-7.260763,-4.797307,-7.458966,-4.819488,-4.64863,-8.455915,-7.45668,-6.43834,-6.696003,-6.993204,-5.730571,-4.411417,-4.382003,0.01495,-4.051238,-6.761827,-6.633352,-4.916768,-3.357197,-5.872555,-6.116193,-6.119913,-5.365361,-5.451458,-4.609303,-2.48125,-3.906723,-6.799378,-5.748223,-3.072888,-3.647066,-5.082338,-1.83482,-4.102825,-3.188627,-5.386664,-3.521921,-2.046377,-3.172468,-0.078501,-3.635759,-2.335959,-1.772436,-3.066093,-2.076717,-1.193301,-5.369258,-3.925048,-2.39655,-4.039128,active-noncovalent
