!Source	"The Drug Repurposing Hub, Broad Institute"										
!URL	http://www.broadinstitute.org/repurposing										
!File_date	3/24/2020										
!Table_name	sample information										
!API_available	We suggest using the available data API and/or custom web export function for additional annotation fields and database source information.										
!Disclaimer	For research use only. Do not use the Repurposing Hub to make clinical treatment decisions. BROAD DOES NOT GUARANTEE OR WARRANT THE ACCURACY OF THE DATA WITHIN THE REPURPOSING HUB.  RELIANCE ON THE REPURPOSING HUB IS AT THE USER'S SOLE RISK.										
!Restrictions	The Drug Repurposing Hub data is provided for non-commercial use only.										
!Citation	"Please cite usage as: Corsello SM, et al. Nature Medicine. 2017 Apr 7;23(4):405-408. doi: 10.1038/nm.4306."										
!Contact	repurposing@broadinstitute.org										
broad_id	pert_iname	qc_incompatible	purity	vendor	catalog_no	vendor_name	expected_mass	smiles	InChIKey	pubchem_cid	deprecated_broad_id
BRD-K92588747-051-02-7	2-CMDO	0	95.69	Tocris	782	2-CMDO	326.119	CN1CCN(CC1)C1=Cc2ccccc2Oc2ccc(Cl)cc12 |t:8|	OTKUTGIVEREJLL-UHFFFAOYSA-N	32224	
BRD-A55902763-001-01-3	2-deoxy-2-([methyl(nitroso)carbamoyl]amino)hexose	0	0	Labotest	LT00452082	2-deoxy-2-{[(1-methyl-2-oxohydrazino)carbonyl]amino}hexose	265.091	"CN([NH2+][O-])C(=O)N[C@@H](C=O)[C@@H](O)[C@@H](O)[C@@H](O)CO |&1:7,&2:10,&3:12,&4:14,r|"	VUVHIMLGTHRGQZ-YTLHQDLWSA-N		
BRD-K97808269-001-02-7	2-deoxyglucose	0	100	Enzo	AC1512	2-Deoxyglucose	164.068	OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O	PMMURAAUARKVCB-ZXXMMSQZSA-N	9062	
BRD-K97808269-001-03-9	2-deoxyglucose	0	100	MedChemEx	HY-13966	2-Deoxy-D-glucose	164.068	OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O	PMMURAAUARKVCB-ZXXMMSQZSA-N	9062	
BRD-K04843302-001-02-5	2-ethoxybenzoic-acid	0	97.32	Enamine	Z111665440	2-ethoxybenzoic acid	166.063	CCOc1ccccc1C(O)=O	XDZMPRGFOOFSBL-UHFFFAOYSA-N	67252	
BRD-A55455283-001-02-1	"2-ethyl-1,3-hexanediol"	1	0	Sigma	MFCD00004578	"2-ethyl-1,3-hexanediol"	146.131	"CCC[C@@H](O)[C@@H](CC)CO |&1:3,&2:5,r|"	RWLALWYNXFYRGW-JGVFFNPUSA-N	7057924	
BRD-A55455283-001-01-3	"2-ethyl-1,3-hexanediol"	1	0	TCI	E0119		146.131	"CCC[C@@H](O)[C@@H](CC)CO |&1:3,&2:5,r|"	RWLALWYNXFYRGW-JGVFFNPUSA-N	7057924	
BRD-A53037300-001-01-0	2-fluoro-2-deoxy-D-galactose	0	100	SantaCruz	sc-220725		182.059	"OC[C@H]1O[C@@H](O)[C@@H](F)[C@@H](O)[C@@H]1O |&1:2,&2:4,&3:6,&4:8,&5:10,r|"	ZCXUVYAZINUVJD-AIECOIEWSA-N	445913	
BRD-K00004677-001-01-9	2-fluorofucose	0	0	Apollo	BICL4256	2-Deoxy-2-fluoro-L-fucose	166.064	C[C@@H]1O[C@H](O)[C@@H](F)[C@H](O)[C@@H]1O |&1:3|	IRKXGKIPOMIQOD-QYESYBIKSA-N	446098	
BRD-A52169337-001-01-9	"2-hydroxy-4-((E)-3-(4-hydroxyphenyl)acryloyl)-2-((2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-6-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)cyclohexane-1,3,5-trione"	0	72.68	MedChemEx	HY-N0567	"2-hydroxy-4-((E)-3-(4-hydroxyphenyl)acryloyl)-2-((2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-6-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-;2-yl)cyclohexane-1,3,5-trione"	612.169	"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1C(=O)C(=C(O)\C=C\c2ccc(O)cc2)C(=O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O |a:2,4,5,7,9,30,32,35,37,39,&1:11,&2:14,&3:28|"	BWKBPVRNWJFLSC-FROSJQSHSA-N		
BRD-A52169337-001-02-7	"2-hydroxy-4-((E)-3-(4-hydroxyphenyl)acryloyl)-2-((2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-6-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)cyclohexane-1,3,5-trione"	0	76.37	MedChemEx	HY-N0567	Hydroxysafflor yellow A	612.169	"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1C(=O)C(=C(O)\C=C\c2ccc(O)cc2)C(=O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O |a:2,4,5,7,9,30,32,35,37,39,&1:11,&2:14,&3:28|"	BWKBPVRNWJFLSC-FROSJQSHSA-N		
BRD-K41866823-001-01-3	2-hydroxyethyl-salicylate	0	97.62	Acros	17410	2-Hydroxyethyl salicylate	182.058	OCCOC(=O)c1ccccc1O	LVYLCBNXHHHPSB-UHFFFAOYSA-N	6880	
BRD-K82027074-001-08-3	2-hydroxyflutamide	0	97.66	Sigma	MFCD00563126	2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide	292.067	CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O	YPQLFJODEKMJEF-UHFFFAOYSA-N	91649	
BRD-K82027074-001-07-5	2-hydroxyflutamide	0	99.33	Enamine	Z1603855929		292.067	CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O	YPQLFJODEKMJEF-UHFFFAOYSA-N	91649	
BRD-A27924917-001-03-3	2-hydroxysaclofen	0	96.08	Tocris	245	2-Hydroxysaclofen	265.018	"NC[C@@](O)(CS(O)(=O)=O)c1ccc(Cl)cc1 |&1:2,r|"	WBSMZVIMANOCNX-SECBINFHSA-N	7005135	
BRD-A27924917-001-04-9	2-hydroxysaclofen	0	91.07	Tocris	245	2-Hydroxysaclofen	265.018	"NC[C@@](O)(CS(O)(=O)=O)c1ccc(Cl)cc1 |&1:2,r|"	WBSMZVIMANOCNX-SECBINFHSA-N	7005135	
BRD-K07954936-001-02-9	2-iminobiotin	0	0	Sigma	MFCD00066150	2-Iminobiotin	243.104	NC1=N[C@H]2CS[C@@H](CCCCC(O)=O)[C@H]2N1 |t:1|	WWVANQJRLPIHNS-ZKWXMUAHSA-N	135678104	
BRD-K07954936-001-01-3	2-iminobiotin	0	90.08	BroadPharm	BP-20532		243.104	NC1=N[C@H]2CS[C@@H](CCCCC(O)=O)[C@H]2N1 |t:1|	WWVANQJRLPIHNS-ZKWXMUAHSA-N	135678104	
BRD-K56634222-001-03-0	2-iodohippuric-acid	0	98.84	Enamine	Z85887266		304.955	OC(=O)CNC(=O)c1ccccc1I	CORFWQGVBFFZHF-UHFFFAOYSA-N	8614	
BRD-K56634222-001-04-9	2-iodohippuric-acid	0	98.45	Sigma	MFCD00002694	2-Iodohippuric acid	304.955	OC(=O)CNC(=O)c1ccccc1I	CORFWQGVBFFZHF-UHFFFAOYSA-N	8614	
BRD-K25649279-001-03-9	2-iodomelatonin	0	96.09	Tocris	737	2-Iodomelatonin	358.018	COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1	FJDDSMSDZHURBJ-UHFFFAOYSA-N	115348	
BRD-K25649279-001-02-0	2-iodomelatonin	0	89.11	Tocris	737	2-Iodomelatonin	358.018	COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1	FJDDSMSDZHURBJ-UHFFFAOYSA-N	115348	
BRD-K44408410-001-21-8	2-methoxyestradiol	0	90.4	Tocris	1807	2-Methoxyestradiol	302.188	COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O	CQOQDQWUFQDJMK-SSTWWWIQSA-N	66414	
BRD-K44408410-001-22-6	2-methoxyestradiol	0	91.3	Selleck	S1233	2-Methoxyestradiol (2-MeOE2)	302.188	COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O	CQOQDQWUFQDJMK-SSTWWWIQSA-N	66414	BRD-K42136116-001-01-6
BRD-K44408410-001-17-6	2-methoxyestradiol	0	97.09	Tocris	1807	2-Methoxyestradiol	302.188	COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O	CQOQDQWUFQDJMK-SSTWWWIQSA-N	66414	
BRD-K64137799-003-03-3	2-methyl-5-hydroxytryptamine	0	86.53	Tocris	558	3-(2-aminoethyl)-2-methyl-1H-indol-5-ol hydrochloride	190.111	Cc1[nH]c2ccc(O)cc2c1CCN	WYWNEDARFVJQSG-UHFFFAOYSA-N	1574	
BRD-K64137799-003-02-5	2-methyl-5-hydroxytryptamine	0	97.17	Tocris	558	2-Methyl-5-hydroxytryptamine hydrochloride	190.111	Cc1[nH]c2ccc(O)cc2c1CCN	WYWNEDARFVJQSG-UHFFFAOYSA-N	1574	
BRD-K22327730-001-02-9	2-methyl-5-nitrophenol	0	86.08	MedChemEx	HY-41508	2-Methyl-5-nitrophenol	153.043	Cc1ccc(cc1O)[N+]([O-])=O	UMFDLIXUUJMPSI-UHFFFAOYSA-N	93576	
BRD-K22327730-001-01-1	2-methyl-5-nitrophenol	0	0	Enamine	Z415740552		153.043	Cc1ccc(cc1O)[N+]([O-])=O	UMFDLIXUUJMPSI-UHFFFAOYSA-N	93576	
BRD-K68534611-001-07-8	2-methylimidazole	0	93.95	Sigma	Y0001320	2-methyl-1H-imidazole	82.053	Cc1ncc[nH]1	LXBGSDVWAMZHDD-UHFFFAOYSA-N	12749	
BRD-A51407134-001-02-7	2-octyldodecan-1-ol	1	0	Sigma	MFCD01310428	2-octyl-1-dodecanol	298.324	"CCCCCCCCCC[C@@H](CO)CCCCCCCC |&1:10,r|"	LEACJMVNYZDSKR-FQEVSTJZSA-N	73415990	
BRD-A51407134-001-01-9	2-octyldodecan-1-ol	1	0	Bepharm	B77854	2-Octyldodecan-1-ol	298.324	"CCCCCCCCCC[C@@H](CO)CCCCCCCC |&1:10,r|"	LEACJMVNYZDSKR-FQEVSTJZSA-N	73415990	
BRD-K77087341-001-02-4	2-oleoylglycerol	0	94.8	Cayman	16537	2-hydroxy-1-(hydroxymethyl)ethyl (9Z)-9-octadecenoate	356.293	CCCCCCCC\C=C/CCCCCCCC(=O)OC(CO)CO	UPWGQKDVAURUGE-KTKRTIGZSA-N	5319879	
BRD-K89712525-001-03-9	2-oxoglutaric-acid	1	100	MedChemEx	HY-W013636	2-Ketoglutaric acid	146.022	OC(=O)CCC(=O)C(O)=O	KPGXRSRHYNQIFN-UHFFFAOYSA-N	51	
BRD-K89712525-001-02-1	2-oxoglutaric-acid	1	0	Enamine	Z57127547		146.022	OC(=O)CCC(=O)C(O)=O	KPGXRSRHYNQIFN-UHFFFAOYSA-N	51	
BRD-K89712525-001-04-9	2-oxoglutaric-acid	1		MedChemEx	HY-W013636	2-Ketoglutaric acid	146.022	OC(=O)CCC(=O)C(O)=O	KPGXRSRHYNQIFN-UHFFFAOYSA-N	51	
BRD-K86587225-236-02-5	2-oxopropanoate	0	76.6	Sigma	MFCD00002586	sodium 2-oxopropanoate	88.016	OC(=C)C(O)=O	FEWFXBUNENSNBQ-UHFFFAOYSA-N	37873	
BRD-K41869275-001-03-6	2-phenylmelatonin	0	97.9	Tocris	680	2-Phenylmelatonin	308.152	COc1ccc2[nH]c(c(CCNC(C)=O)c2c1)-c1ccccc1	OFCLARYYBGKCHN-UHFFFAOYSA-N	4018512	
BRD-K41869275-001-04-9	2-phenylmelatonin	0	96.1	Tocris	680	2-Phenylmelatonin	308.152	COc1ccc2[nH]c(c(CCNC(C)=O)c2c1)-c1ccccc1	OFCLARYYBGKCHN-UHFFFAOYSA-N	4018512	
BRD-K41869275-001-02-8	2-phenylmelatonin	0	93.49	Tocris	680	2-Phenylmelatonin	308.152	COc1ccc2[nH]c(c(CCNC(C)=O)c2c1)-c1ccccc1	OFCLARYYBGKCHN-UHFFFAOYSA-N	4018512	
BRD-A04661934-001-03-9	2-PMDQ	0	97.31	Tocris	627	2-PMDQ	361.19	"O=C1Nc2ccccc2C2=N[C@@H](CN3CCN(CC3)c3ccccc3)CN12 |&1:11,r,t:10|"	ONSOQRPYFKDOEB-INIZCTEOSA-N		
BRD-A04661934-001-02-9	2-PMDQ	0	93.6	Tocris	627	2-PMDQ	361.19	"O=C1Nc2ccccc2C2=N[C@@H](CN3CCN(CC3)c3ccccc3)CN12 |&1:11,r,t:10|"	ONSOQRPYFKDOEB-INIZCTEOSA-N		
BRD-K17874705-300-04-0	2-pyridylethylamine	0	97.88	Tocris	2478	2-Pyridylethylamine dihydrochloride	122.084	NCCc1ccccn1	XPQIPUZPSLAZDV-UHFFFAOYSA-N	75919	
BRD-K17874705-300-03-2	2-pyridylethylamine	0	90.42	Tocris	2478	2-Pyridylethylamine dihydrochloride	122.084	NCCc1ccccn1	XPQIPUZPSLAZDV-UHFFFAOYSA-N	75919	
BRD-K89072800-001-02-9	2-TEDC	0	93.92	Tocris	645	2-TEDC	315.057	Oc1ccc(\C=C(/C#N)C(=O)OCCc2cccs2)cc1O	KCGLTUBCAGZLHP-XYOKQWHBSA-N	6069552	
BRD-K89072800-001-01-8	2-TEDC	0	94.84	Tocris	645	2-TEDC	315.057	Oc1ccc(\C=C(/C#N)C(=O)OCCc2cccs2)cc1O	KCGLTUBCAGZLHP-XYOKQWHBSA-N	6069552	
BRD-K58819470-001-06-9	2-thiouracil	0	100	MedChemEx	HY-B0503	2-Thiouracil	128.004	O=c1cc[nH]c(=S)[nH]1	ZEMGGZBWXRYJHK-UHFFFAOYSA-N	1269845	
BRD-K58819470-001-05-9	2-thiouracil	0	100	MicroSource	1503973	2-THIOURACIL	128.004	O=c1cc[nH]c(=S)[nH]1	ZEMGGZBWXRYJHK-UHFFFAOYSA-N	1269845	
BRD-K58819470-001-04-2	2-thiouracil	0	96.52	Selleck	S3100	2-Thiouracil	128.004	O=c1cc[nH]c(=S)[nH]1	ZEMGGZBWXRYJHK-UHFFFAOYSA-N	1269845	
BRD-K44602126-001-01-3	"2,3-cis/exo-camphanediol"	0	0	BroadPharm	BP-30021		170.131	CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)[C@@H]2O	AYEOSGBMQHXVER-DQUBFYRCSA-N	11768995	
BRD-A75263867-001-01-1	"2,3-cis/exo-pinanediol"	0	0	Maybridge	JFD01247		170.131	CC1(C)C2CC1[C@](C)(O)[C@H](O)C2	MOILFCKRQFQVFS-VUMZSGCYSA-N	12518181	
BRD-K61734568-003-03-9	"2,3-DCPE"	0	95.44	Tocris	2137	"2,3-DCPE hydrochloride"	263.048	OCCNCCCOc1cccc(Cl)c1Cl	QVEIRCZEBQRCTR-UHFFFAOYSA-N	2250975	
BRD-K61734568-003-02-1	"2,3-DCPE"	0	100	Tocris	2137	"2,3-DCPE hydrochloride"	263.048	OCCNCCCOc1cccc(Cl)c1Cl	QVEIRCZEBQRCTR-UHFFFAOYSA-N	2250975	
BRD-K97833335-001-08-2	"2,4-dinitrochlorobenzene"	0	0	Sigma	C3762	"1-chloro-2,4-dinitrobenzene"	201.978	[O-][N+](=O)c1ccc(Cl)c(c1)[N+]([O-])=O	VYZAHLCBVHPDDF-UHFFFAOYSA-N	6	
BRD-K21910317-001-12-3	"2,4-dinitrophenol"	0	98.95	MicroSource	330008	"2,4-DINITROPHENOL"	184.012	Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O	UFBJCMHMOXMLKC-UHFFFAOYSA-N	1493	
BRD-K29791386-001-01-8	"2,5-furandimethanol"	0	0	Key	TS-01680	"furan-2,5-diyldimethanol"	128.047	OCc1ccc(CO)o1	DSLRVRBSNLHVBH-UHFFFAOYSA-N	74663	
BRD-A21276153-001-01-1	"2,6-dimethylpiperidine"	1	0	MicroSource	1301019	NANOFIN	113.12	"C[C@H]1CCC[C@@H](C)N1 |&1:1,&2:5,r|"	SDGKUVSVPIIUCF-KNVOCYPGSA-N	641768	
BRD-A21276153-001-02-9	"2,6-dimethylpiperidine"	1	0	MedChemEx	HY-B1191	Nanofin	113.12	"C[C@H]1CCC[C@@H](C)N1 |&1:1,&2:5,r|"	SDGKUVSVPIIUCF-KNVOCYPGSA-N	641768	
BRD-K78092779-001-01-6	2'-C-methylguanosine	0	99.3	Sigma	MFCD13194756	"(2R,3R,4R,5R)-2-(2-amino-6-hydroxy-9H-purin-9-yl)-5-(hydroxymethyl)-3-methyltetrahydrofuran-3,4-diol"	297.107	C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c1[nH]c(N)nc2=O	NVKAMPJSWMHVDK-GITKWUPZSA-N	135433495	
BRD-K63932022-001-02-3	2'-MeCCPA	0	95.81	Tocris	2281	2'-MeCCPA	383.136	C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc12	MMPAUXMIDJWGFO-ROMFRFKVSA-N	10475082	
BRD-K63932022-001-01-5	2'-MeCCPA	0	95.78	Tocris	2281	2'-MeCCPA	383.136	C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc12	MMPAUXMIDJWGFO-ROMFRFKVSA-N	10475082	
BRD-K63932022-001-03-9	2'-MeCCPA	0	94.88	Tocris	2281	2'-MeCCPA	383.136	C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc12	MMPAUXMIDJWGFO-ROMFRFKVSA-N	10475082	
BRD-K00005345-001-01-9	20-HETE	0	0	MedChemEx	HY-15598	20-HETE	320.235	OCCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O	NNDIXBJHNLFJJP-DTLRTWKJSA-N	5283157	
BRD-K28343777-001-01-6	20-hydroxyecdysone	0	92.15	Selleck	S2417	20-Hydroxyecdysone	480.309	CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@H]3CC[C@]12C |t:16|	NKDFYOWSKOHCCO-HMIIXLFTSA-N	25749233	
BRD-A55464252-001-01-2	3-(4-methylbenzylidene)camphor	0	98.91	AlfaAesar	A16566	"3-(4-Methylbenzylidene)camphor, 99+%"	254.167	"Cc1ccc(\C=C2\[C@H]3CC[C@@](C)(C2=O)C3(C)C)cc1 |&1:7,&2:10,r|"	HEOCBCNFKCOKBX-LBONJMQPSA-N	38988322	
BRD-A55464252-001-02-0	3-(4-methylbenzylidene)camphor	0	93.62	Selleck	S3704	"3-(4-Methylbenzylidene)camphor, 99+%"	254.167	"Cc1ccc(\C=C2\[C@H]3CC[C@@](C)(C2=O)C3(C)C)cc1 |&1:7,&2:10,r|"	HEOCBCNFKCOKBX-LBONJMQPSA-N	38988322	
BRD-K00004218-003-01-9	3-alpha-bis-(4-fluorophenyl)-methoxytropane	0	95.34	Tocris	918	3alpha-Bis-(4-fluorophenyl) methoxytropane hydrochloride	343.175	"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(c1ccc(F)cc1)c1ccc(F)cc1 |&1:2,5,7|"	MHNSOBBJZCWUGS-PMOLBWCYSA-N		
BRD-A43598550-001-09-4	3-alpha-hydroxy-5-beta-androstan-17-one	0	100	Prestwick	Prestw-697	3-alpha-Hydroxy-5-beta-androstan-17-one	290.225	"C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O |a:1,5,8,10,14,16,&1:4|"	QGXBDMJGAMFCBF-BNSUEQOYSA-N	5880	
BRD-K08703257-001-12-1	3-amino-benzamide	0	96.89	Selleck	S1132	INO-1001	136.064	NC(=O)c1cccc(N)c1	GSCPDZHWVNUUFI-UHFFFAOYSA-N	1645	
BRD-K08703257-001-13-9	3-amino-benzamide	0	97.46	Tocris	788	3-Aminobenzamide	136.064	NC(=O)c1cccc(N)c1	GSCPDZHWVNUUFI-UHFFFAOYSA-N	1645	
BRD-K49721826-001-02-7	3-anilinopropan-1-ol	0	11.05	Enamine	Z104584292		151.1	OCCCNc1ccccc1	GZYBSURBYCLNSM-UHFFFAOYSA-N	410467	
BRD-K49721826-001-03-9	3-anilinopropan-1-ol	0	29.93	Enamine	Z104584292	3-anilino-1-propanol	151.1	OCCCNc1ccccc1	GZYBSURBYCLNSM-UHFFFAOYSA-N	410467	
BRD-K38370968-050-02-9	3-AQC	0	88.85	Tocris	666	3-AQC	279.148	C=CCN1CCN(CC1)c1nc2ccccc2nc1C#N	IDOXKFDPDOIUMG-UHFFFAOYSA-N	3073499	
BRD-K38370968-050-01-3	3-AQC	0	78.92	Tocris	666	3-AQC	279.148	C=CCN1CCN(CC1)c1nc2ccccc2nc1C#N	IDOXKFDPDOIUMG-UHFFFAOYSA-N	3073499	
BRD-K24689407-001-07-1	3-bromo-7-nitroindazole	0	97.43	Tocris	735	3-Bromo-7-nitroindazole	240.949	[O-][N+](=O)c1cccc2c(Br)[nH]nc12	NFSTZPMYAZRZPC-UHFFFAOYSA-N	1649	
BRD-K24689407-001-08-9	3-bromo-7-nitroindazole	0	95.87	Tocris	735	3-Bromo-7-nitroindazole	240.949	[O-][N+](=O)c1cccc2c(Br)[nH]nc12	NFSTZPMYAZRZPC-UHFFFAOYSA-N	1649	
BRD-K24689407-001-06-3	3-bromo-7-nitroindazole	0	97.63	Tocris	735	3-Bromo-7-nitroindazole	240.949	[O-][N+](=O)c1cccc2c(Br)[nH]nc12	NFSTZPMYAZRZPC-UHFFFAOYSA-N	1649	
BRD-K00004535-001-01-9	3-bromocamphor	0	3.7	Pharmeks	PHAR003359	"(1S,3R,4R)-3-bromo-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one"	230.031	"[H][C@]1(Br)[C@@H]2CC[C@@](C)(C1=O)C2(C)C |&1:1,3,6|"	NJQADTYRAYFBJN-BYULHYEWSA-N	3006542	
BRD-K92980438-001-05-8	3-bromopyruvate	0	0	MedChemEx	HY-19992	3-Bromopyruvic acid	165.927	OC(=O)C(O)=CBr	CHNJCELMWMIDSC-UHFFFAOYSA-N	129924149	
BRD-K92980438-001-04-1	3-bromopyruvate	1	0	MedChemEx	HY-19992	3-Bromopyruvic acid	165.927	OC(=O)C(O)=CBr	CHNJCELMWMIDSC-UHFFFAOYSA-N	129924149	
BRD-K92980438-001-03-3	3-bromopyruvate	1	0	Enamine	EN300-67360		165.927	OC(=O)C(O)=CBr	CHNJCELMWMIDSC-UHFFFAOYSA-N	129924149	
BRD-K76592088-001-02-1	3-carboxy-4-hydroxyphenylglycine-(R)	0	85.96	Tocris	328	(R)-3-Carboxy-4-hydroxyphenylglycine	211.048	N[C@@H](C(O)=O)c1ccc(O)c(c1)C(O)=O	CHZBCZTXSTWCIG-SSDOTTSWSA-N	6604713	
BRD-K76592088-001-03-9	3-carboxy-4-hydroxyphenylglycine-(R)	0	100	Tocris	328	(R)-3-Carboxy-4-hydroxyphenylglycine	211.048	N[C@@H](C(O)=O)c1ccc(O)c(c1)C(O)=O	CHZBCZTXSTWCIG-SSDOTTSWSA-N	6604713	
BRD-K61585876-001-01-0	3-carboxy-4-hydroxyphenylglycine-(S)	0	87.81	Tocris	329	(S)-3-Carboxy-4-hydroxyphenylglycine	211.048	N[C@H](C(O)=O)c1ccc(O)c(c1)C(O)=O	CHZBCZTXSTWCIG-ZETCQYMHSA-N	5311460	
BRD-K61585876-001-02-9	3-carboxy-4-hydroxyphenylglycine-(S)	0	100	Tocris	329	(S)-3-Carboxy-4-hydroxyphenylglycine	211.048	N[C@H](C(O)=O)c1ccc(O)c(c1)C(O)=O	CHZBCZTXSTWCIG-ZETCQYMHSA-N	5311460	
BRD-K00004217-003-01-9	3-CPMT	0	94.3	Tocris	917	3-CPMT	341.155	"CN1[C@H]2CC[C@@H]1C[C@@H](C2)O[C@H](c1ccccc1)c1ccc(Cl)cc1 |&1:2,5,7,&2:10,r,THB:0:1:3.4:6.7.8|"	OCAXFDULERPAJM-IVAOSVALSA-N		
BRD-A79431551-001-01-1	3-deazaadenosine	0	100	Enzo	AC992	3-Deazaadenosine	266.102	"Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O |a:10,12,&1:15,&2:17|"	DBZQFUNLCALWDY-GPUHXXMPSA-N	12769724	
BRD-K77791657-001-01-1	3-deazaneplanocin-A	0	85.44	Selleck	S7120	3-Deazaneplanocin A (DZNeP)	262.107	Nc1nccc2n(cnc12)[C@@H]1C=C(CO)[C@@H](O)[C@H]1O |t:13|	OMKHWTRUYNAGFG-IEBDPFPHSA-N	73087	BRD-K55942458-001-01-7
BRD-K77791657-003-02-9	3-deazaneplanocin-A	0	74.2	MedChemEx	HY-12186	3-Deazaneplanocin A (hydrochloride)	262.107	Nc1nccc2n(cnc12)[C@@H]1C=C(CO)[C@@H](O)[C@H]1O |t:13|	OMKHWTRUYNAGFG-IEBDPFPHSA-N	73087	
BRD-K77791657-003-01-7	3-deazaneplanocin-A	0	97.43	Selleck	S7120	3-deazaneplanocin A (DZNeP) HCl	262.107	Nc1nccc2n(cnc12)[C@@H]1C=C(CO)[C@@H](O)[C@H]1O |t:13|	OMKHWTRUYNAGFG-IEBDPFPHSA-N	73087	
BRD-A26105646-001-06-1	3-deazauridine	0	99.3	AMS	A001578548	"1-(3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyridine-2,4(1H,3H)-dione"	243.074	"OC[C@H]1O[C@@H]([C@@H](O)[C@@H]1O)n1ccc(O)cc1=O |&1:2,&2:4,&3:5,&4:7,r|"	CBOKZNLSFMZJJA-PRQTWWFRSA-N		
BRD-A66143912-001-01-1	3-hydroxy-3-phenylpentanamide	0	96.14	Enamine	Z2327510224	3-hydroxy-3-phenylpentanamide	193.11	"CC[C@@](O)(CC(N)=O)c1ccccc1 |&1:2,r|"	MOHYRCCDARWQRM-LLVKDONJSA-N	101592120	
BRD-K43187796-001-02-3	3-indolebutyric-acid	0	97.58	Selleck	S2253	3-Indolebutyric acid (IBA)	203.095	OC(=O)CCCc1c[nH]c2ccccc12	JTEDVYBZBROSJT-UHFFFAOYSA-N	8617	
BRD-A87125127-001-02-2	3-MATIDA	0	0	Tocris	2196	3-MATIDA	215.025	"Cc1cc(sc1[C@@H](N)C(O)=O)C(O)=O |&1:6,r|"	KOMWRBFEDDEWEP-RXMQYKEDSA-N	92327883	
BRD-A87125127-001-03-9	3-MATIDA	0	80	Tocris	2196	3-MATIDA	215.025	"Cc1cc(sc1[C@@H](N)C(O)=O)C(O)=O |&1:6,r|"	KOMWRBFEDDEWEP-RXMQYKEDSA-N	92327883	
BRD-K01825682-074-02-9	3-methyl-GABA	0	100	Tocris	386	3-Methyl-GABA	117.079	C[C@@H](CN)CC(O)=O |&1:1|	CZGLBWZXGIAIBU-SCSAIBSYSA-N	6604938	
