SMILES,TITLE,Hybrid2,fragments,site
C=CCNc1ccccc1,N-Allyl-Aniline,-7.207365,x0195,active-noncovalent
CCC1(C(=O)NC(=O)N(C1=O)C)CC,Metharbital,-7.205359,x0678,active-noncovalent
c1ccc2c(c1)C=C[C@](O2)(C(=O)[O-])O,(2S)-2-HYDROXY-2H-CHROMENE-2-CARBOXYLIC ACID,-7.204971,x0830,active-covalent
CC1(CCC(c2c1cc(c(c2Cl)O)C(=O)Nc3cc(c(c(c3)F)C(=O)[O-])F)(C)C)C,IRX-5183,-7.204479,x0104,active-noncovalent
CC(=C)[C@@H]1CC[C@@]2([C@H](C1)O2)C,"(4R)-limonene 1α,2α-epoxide",-7.204408,x0195,active-noncovalent
C(CC[NH3+])C[C@@H](C(=O)[O-])[NH3+],L-Lysine,-7.202809,x0397,active-noncovalent
c1ccc(cc1)n2c(nnn2)N,Fenamole,-7.201094,x0195,active-noncovalent
c1ccc2c(c1)C=C[C@@H]([C@@H]2O)O,"(1R, 2S)-cis 1,2 dihydroxy-1,2-dihydronaphthalene",-7.200811,x0195,active-noncovalent
COc1ccccc1/C=C\C(=O)C(=O)[O-],4-(2-METHOXYPHENYL)-2-OXOBUT-3-ENOIC ACID,-7.200565,x0874,active-noncovalent
C(CC[NH2+]CCC[NH3+])C[NH3+],Spermidine,-7.199936,x1093,active-noncovalent
C(CSC(F)(F)F)[C@@H](C(=O)[O-])[NH3+],Trifluoromethionine,-7.198627,x0708,active-covalent
c1ccc(cc1)C[NH3+],Benzylamine,-7.197380,x0678,active-noncovalent
C[C@@H](CCCC(C)(C)O)C=C,"2,6-Dimethyl-7-Octen-2-Ol",-7.196761,x0749,active-covalent
CC(C)NC(=[NH2+])NO,1-hydroxy-2-isopropylguanidine,-7.196707,x0104,active-noncovalent
C[C@](C(=O)Nc1cccc2c1C(=O)c3c(ccs3)CS2(=O)=O)(C(F)(F)F)O,KW-7158,-7.195967,x0195,active-noncovalent
c1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,2'-Deoxyuridine,-7.195349,x0874,active-noncovalent
CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,Butalbital,-7.193576,x0195,active-noncovalent
c1ccc(cc1)NC(=O)ON,N-[(Aminooxy)Carbonyl]Aniline,-7.188769,x0195,active-noncovalent
C/C=C/C(=C/[C@@]1(C(=C(C(=O)S1)C)[O-])C)/C,"(5R)-4-HYDROXY-3,5-DIMETHYL-5-[(1E,3E)-2-METHYLPENTA-1,3-DIENYL]THIOPHEN-2(5H)-O",-7.186824,x0161,active-noncovalent
CCOC(=O)c1c([nH]nc1C)C,"3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",-7.185022,x0540,active-noncovalent
c1ccc(cc1)CS(=O)(=O)[O-],Benzylsulfinic Acid,-7.184757,x0678,active-noncovalent
Cc1cccnc1,3-Methylpyridine,-7.183367,x0397,active-noncovalent
Cc1nc2c(=O)[nH]c(nc2o1)N,8-Methyl-9-Oxoguanine,-7.182127,x0195,active-noncovalent
Cc1cc(cc(c1O)C)C(=O)Nc2cc(c(c(c2)Br)[O-])Br,"N-(3,5-dibromo-4-hydroxyphenyl)-4-hydroxy-3,5-dimethylbenzamide",-7.181430,x0072,active-noncovalent
c1cc(c(cc1C(F)(F)F)N(=O)=O)C(=C2C(=O)CCCC2=O)[O-],"2-{HYDROXY[2-NITRO-4-(TRIFLUOROMETHYL)PHENYL]METHYLENE}CYCLOHEXANE-1,3-DIONE",-7.181240,x1093,active-noncovalent
Cc1cn(c(=O)[nH]c1=O)[C@H]2C=C[C@H](O2)CO,Stavudine,-7.180764,x0874,active-noncovalent
C(CC[NH3+])C[C@@H](C(=O)N)[NH3+],"2,6-Diamino-Hexanoic Acid Amide",-7.177758,x0104,active-noncovalent
C1C/C(=N\c2n[n-]nn2)/CC(=O)C1,3-(1H-tetrazol-5-ylamino)cyclohex-2-en-1-one,-7.176019,x0678,active-noncovalent
CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl,Clobetasol propionate,-7.175142,x1077,active-noncovalent
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)[O-],GPI-1485,-7.174813,x0749,active-covalent
C=CCc1ccccc1O,2-Allylphenol,-7.173183,x0195,active-noncovalent
C(CC[NH+]=C(N)N)C[NH3+],Agmatine,-7.168641,x1374,active-covalent
c1cc(c(cc1C[C@@H](C(=O)[O-])[NH3+])N(=O)=O)[O-],Meta-Nitro-Tyrosine,-7.166180,x0830,active-covalent
c1ccc2c(c1)c(c[nH]2)OS(=O)(=O)[O-],3-SULFOOXY-1H-INDOLE,-7.163273,x0749,active-covalent
c1nc(c2c(n1)n(cn2)[C@@H]3C=C[C@@H]([C@H]3O)O)N,"(1'R,2'S)-9-(2-Hydroxy-3'-Keto-Cyclopenten-1-yl)Adenine",-7.161386,x0195,active-noncovalent
Cn1cnc2c1c(=O)n(c(=O)n2C)C,Caffeine,-7.160553,x0195,active-noncovalent
c1cc(c(cc1N)C(=O)[O-])O,Mesalazine,-7.158207,x0397,active-noncovalent
C[C@@H]1Cc2cc3c(cc2C(=NN1C(=O)C)c4ccc(cc4)N)OCO3,Talampanel,-7.157860,x0161,active-noncovalent
c1c(c(=O)[nH]c(=O)n1C[C@@H](C(=O)[O-])[NH3+])F,Fluoro-Willardiine,-7.157616,x0678,active-noncovalent
CN(C)c1ccc(cc1)C(=O)[O-],4-(DIMETHYLAMINO)BENZOIC ACID,-7.157005,x0195,active-noncovalent
C(CCC(=O)[O-])C[C@@H](C(=O)[O-])[NH3+],2-Aminopimelic Acid,-7.155433,x1418,active-covalent
c1ccc(cc1)CCO,Phenylethyl alcohol,-7.153935,x0195,active-noncovalent
c1cc(ccc1[C@@H](C#N)O)O,(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile,-7.152297,x0195,active-noncovalent
Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,Thymidine,-7.148470,x0195,active-noncovalent
C[NH2+][C@]1(CCCCC1=O)c2ccccc2Cl,Ketamine,-7.146005,x0072,active-noncovalent
CCCn1c2c(c(=O)[nH]c1=O)nc[nH]2,Enprofylline,-7.145932,x0397,active-noncovalent
c1cc(c(c(c1)F)F)CO,"2,3-Difluorobenzyl Alcohol",-7.141989,x0195,active-noncovalent
C1[C@@H]([C@H](C=C(O1)C(=O)[O-])O)O,"2,6-Anhydro-3-Deoxy-D-Erythro-Hex-2-Enonic Acid",-7.138594,x0397,active-noncovalent
C[Si](C)(C)[C@H](CC(=O)[O-])C(=O)[O-],3-Trimethylsilylsuccinic Acid,-7.136160,x1493,active-covalent
C[C@H](c1ccccc1)O,(R)-1-phenylethanol,-7.135807,x0195,active-noncovalent
c1cc(c(cc1O)CC(=O)[O-])O,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",-7.135596,x0397,active-noncovalent
Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,Alovudine,-7.133937,x0195,active-noncovalent
[H]/N=C/COP(=O)([O-])[O-],2-Amino-Vinyl-Phosphate,-7.132102,x0397,active-noncovalent
C[C@H]1CC[C@H]2[C@@]13CC(C[C@@H]3C=C2C(=O)[O-])(C)C,"(1S,3aS,5aR,8aS)-1,7,7-trimethyl-1,2,3,3a,5a,6,7,8-octahydrocyclopenta[c]pentale",-7.131256,x0831,active-covalent
Cc1ccc(cc1C)O,"3,4-Dimethylphenol",-7.127916,x0678,active-noncovalent
c1c(c(=O)[nH]c(=O)n1C[C@@H](C(=O)[O-])[NH3+])I,Iodo-Willardiine,-7.126901,x0397,active-noncovalent
CC1(C2CCC(O1)(CC2)C)C,Eucalyptol,-7.124851,x0354,active-noncovalent
c1ccc(cc1)C(=[NH2+])N,Benzamidine,-7.124781,x0678,active-noncovalent
C[C@@H]1CCCN(C1)C(=O)C,(3r)-1-Acetyl-3-Methylpiperidine,-7.121165,x0195,active-noncovalent
C[NH+](C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(c4C(=O)[C@H]3C(=O)[C@@]2(C(=O)C(=C1[O-])C(=O)N)O)[O-])N(C)C,Minocycline,-7.120826,x0104,active-noncovalent
C([C@@H](C(=O)[O-])N)/[N+](=[NH+]/[O-])/[O-],Alanosine,-7.120152,x0397,active-noncovalent
c1cc(cnc1)CS,3-(Mercaptomethylene)Pyridine,-7.117760,x0195,active-noncovalent
C1[C@@H](CC[C@H](C1)C(=O)[O-])C[NH3+],Tranexamic acid,-7.117168,x0426,active-noncovalent
c1c(c(=O)[nH]c(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)I,Idoxuridine,-7.116411,x1077,active-noncovalent
CSc1[nH]c2c(n1)c(c(c(c2Br)Br)Br)Br,"S-METHYL-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",-7.115298,x0195,active-noncovalent
C(C[C@@H](C(=O)[O-])[NH3+])C=O,4-Carboxy-4-Aminobutanal,-7.114931,x0397,active-noncovalent
C(C[C@@H](C(=O)[O-])[NH3+])C=O,Glutamyl Group,-7.114931,x0397,active-noncovalent
CSCC[C@H]([NH3+])P(=O)([O-])[O-],Methionine Phosphonate,-7.114700,x0397,active-noncovalent
c1ccc(cc1)c2c(c(=O)[nH]c(n2)N)Br,2-Amino-5-Bromo-6-Phenylpyrimidin-4-Ol,-7.113606,x0195,active-noncovalent
CC(C)Cn1c2c(c(=O)n(c1=O)C)[nH]cn2,3-isobutyl-1-methyl-7H-xanthine,-7.113242,x0195,active-noncovalent
c1cc(c(cc1F)F)CO,"2,4-Difluorobenzyl Alcohol 2,4-Difluoro-1-(Hydroxymethyl)Benzene",-7.110918,x0195,active-noncovalent
C[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)[O-],1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,-7.110713,x0831,active-covalent
CCOc1ccc(cc1)NC(=O)C,Phenacetin,-7.108883,x0195,active-noncovalent
c1ccc(cc1)COC=O,Formic Acid Benzyl Ester,-7.106264,x0195,active-noncovalent
c1c(cc(c(c1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,Diclofenamide,-7.105409,x0195,active-noncovalent
CC(=O)N1CCC(CC1)NC(=O)NC23CC4CC(C2)CC(C4)C3,AR-9281,-7.104700,x1077,active-noncovalent
CSC[C@@H](C(=O)[O-])[NH3+],S-Methylcysteine,-7.103190,x1077,active-noncovalent
C[N@@]1C(=C(c2c(ccs2)S1(=O)=O)O)C(=O)Nc3ccccn3,Tenoxicam,-7.101867,x0195,active-noncovalent
c1cc(cc(c1)I)CO,3-Iodo-Benzyl Alcohol,-7.101763,x0195,active-noncovalent
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,Hydrochlorothiazide,-7.101425,x0749,active-covalent
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)[O-],Captopril,-7.100540,x0831,active-covalent
C[C@H]([C@H](C(=O)[O-])[NH3+])N,"D-ERITHRO-2,3-DIAMINO-BUTYRIC ACID",-7.098596,x0397,active-noncovalent
C([C@@H](C(=O)[O-])[NH3+])C(C(=O)[O-])C(=O)[O-],Gamma-Carboxy-Glutamic Acid,-7.095986,x0397,active-noncovalent
c1cc(ccc1O)I,p-Iodophenol,-7.093729,x0678,active-noncovalent
c1cc(c(c(c1)O)N)C(=O)[O-],3-hydroxyanthranilic acid,-7.089893,x0397,active-noncovalent
CC[NH2+][C@]1(CCCCC1=O)c2cccs2,Tiletamine,-7.089738,x1382,active-covalent
C[C@@H](Cc1cc(c(c(c1)OC)OC)OC)[NH3+],"3,4,5-Trimethoxyamphetamine",-7.086974,x0195,active-noncovalent
c1cc(c(cc1CC(=O)[O-])O)O,"2-(3,4-Dihydroxyphenyl)Acetic Acid",-7.086059,x0830,active-covalent
C[C@@H](Cn1cnc2c1ncnc2N)O,S-9-(2-hydroxypropyl)adenine,-7.083193,x0426,active-noncovalent
c1c(c(nc(=O)n1[C@@H]2CS[C@@H](O2)CO)N)F,Emtricitabine,-7.082219,x0397,active-noncovalent
COc1c(c(=O)c(c([nH]1)C(Cl)(Cl)Cl)Cl)Cl,4-O-Demethylpenclomedine,-7.081570,x0195,active-noncovalent
Cc1c(c(c(c[n+]1C)COP(=O)([O-])[O-])C=O)O,N-Methyl-Pyridoxal-5'-Phosphate,-7.081129,x0397,active-noncovalent
CC(C)(C)c1c([nH]cn1)/C=c\2/c(=O)[nH]/c(=C\c3ccccc3)/c(=O)[nH]2,Plinabulin,-7.080822,x1334,active-covalent
c1ccc(c(c1)C(=O)N)O,Salicylamide,-7.078387,x0195,active-noncovalent
C(CSC(F)F)[C@@H](C(=O)[O-])[NH3+],Difluoromethionine,-7.077248,x0678,active-noncovalent
C[C@@]12CC[C@@H](C1(C)C)CC2=S,Thiocamphor,-7.076839,x0354,active-noncovalent
c1ccc(cc1)C(=O)NO,Benzhydroxamic Acid,-7.073057,x0195,active-noncovalent
C(C(C(F)(F)F)(F)F)(C(F)(F)F)(F)F,Perflubutane,-7.072898,x0195,active-noncovalent
c1c2c([nH]c1C(=O)[O-])-c3c(cc(nc3C(=O)C2=O)C(=O)[O-])C(=O)[O-],Pyrroloquinoline Quinone,-7.071880,x0195,active-noncovalent
C(=C(/C(=O)[O-])\O)\C(=O)[O-],Oxaloacetate Ion,-7.070899,x0397,active-noncovalent
CN(C)c1ccc(cc1)c2c(ncnc2N)C#Cc3ccc(nc3)N4CCOCC4,5-[4-(DIMETHYLAMINO)PHENYL]-6-[(6-MORPHOLIN-4-YLPYRIDIN-3-YL)ETHYNYL]PYRIMIDIN-4,-7.070848,x0305,active-noncovalent
CCC1(C(=O)[C@@H](CNC1=O)C)CC,Methyprylon,-7.069792,x0678,active-noncovalent
CCCC[N+](CCCC)(CCCC)CCCC,Tetrabutylammonium Ion,-7.069019,x0072,active-noncovalent
c1ccc(cc1)C(c2ccccc2)([C@@H]3CC[N@@H+](C3)CCc4ccc5c(c4)CCO5)C(=O)N,Darifenacin,-7.063828,x1077,active-noncovalent
CC(C)C[C@H]([NH3+])P(=O)([O-])[O-],Leucine Phosphonic Acid,-7.059947,x0397,active-noncovalent
C[C@H]([C@@H](c1nccs1)[NH3+])O,"(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol",-7.059248,x1093,active-noncovalent
C1CC1([NH3+])P(=O)([O-])[O-],1-Aminocyclopropylphosphonate,-7.058842,x0397,active-noncovalent
C1CCC(CC1)C[NH3+],Aminomethylcyclohexane,-7.057826,x1093,active-noncovalent
Cc1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)N,Zoalene,-7.057245,x0104,active-noncovalent
C[N@@H+]1CC[C@@]23C=C[C@@H](C[C@@H]2Oc4c3c(ccc4OC)C1)O,Galantamine,-7.056937,x1385,active-covalent
C[C@@H]1C(=O)O[C@@H]2[C@]1([C@@]34C(=O)O[C@H]5[C@]3([C@H]2O)[C@@]6([C@@H]([C@H]5O)C(C)(C)C)[C@H](C(=O)O[C@H]6O4)O)O,ginkgolide-C,-7.054410,x0946,active-noncovalent
COc1cc(c(cc1Br)OC)CC[NH3+],"4-Bromo-2,5-dimethoxyphenethylamine",-7.053773,x1077,active-noncovalent
Cc1ccc(c(c1)N)O,2-Amino-P-Cresol,-7.052740,x0195,active-noncovalent
C1[C@H](C[NH2+][C@@H]1C(=O)[O-])O,Hydroxyproline,-7.051167,x0397,active-noncovalent
CC1=C(C(C(=C(N1)C)C(=O)OC)c2ccccc2N(=O)=O)C(=O)OC,Nifedipine,-7.047341,x0831,active-covalent
c1cn(c(=O)nc1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,Gemcitabine,-7.046522,x0195,active-noncovalent
COc1ccc(cc1)C(=C(c2ccc(cc2)OC)Cl)c3ccc(cc3)OC,Chlorotrianisene,-7.043087,x0749,active-covalent
Cc1ccccn1,Picoplatin,-7.040344,x0195,active-noncovalent
C[N@@]1C(=C(c2ccccc2S1(=O)=O)O)C(=O)Nc3ccccn3,Piroxicam,-7.037559,x0195,active-noncovalent
C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,Levomenthol,-7.037339,x0195,active-noncovalent
CC1=CC=CC(=C)[C@H]1[NH3+],2-Chloro-6-Methyl-Aniline,-7.036787,x1382,active-covalent
c1cc(sc1)CCCC(=O)[O-],4-(2-Thienyl)Butyric Acid,-7.035312,x0678,active-noncovalent
C1CC(=O)N2[C@H]1NC(=O)C2,Dimiracetam,-7.034143,x0678,active-noncovalent
C[Se]C[C@@H](C(=O)[O-])[NH3+],Methylselenocysteine,-7.034014,x0397,active-noncovalent
CC(C)[C@@H](C(=O)N1CCCC1)[NH3+],2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,-7.031631,x0104,active-noncovalent
c1c[nH]c2c1ncnc2N,9-Deazaadenine,-7.030487,x0540,active-noncovalent
C#CC1(CCCCC1)OC(=O)N,Ethinamate,-7.030241,x0354,active-noncovalent
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,Heptabarbital,-7.029195,x0678,active-noncovalent
c1c(c(c[nH]c1=O)Cl)[O-],Gimeracil,-7.029076,x0678,active-noncovalent
CC1=C([C@@](SC1=O)(C)/C=C(\C)/C=C)[O-],"4-Hydroxy-3,5-Dimethyl-5-(2-Methyl-Buta-1,3-Dienyl)-5h-Thiophen-2-One",-7.027461,x0161,active-noncovalent
c1cc(c(nc1)C(=O)[O-])C(=O)[O-],Quinolinic Acid,-7.027446,x0397,active-noncovalent
C[C@]12CCC/C(=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)/[C@@H]1CC[C@@H]2C#CC#CC(C)(C)O,"1,3-CYCLOHEXANEDIOL, 4-METHYLENE-5-[(2E)-[(1S,3AS,7AS)-OCTAHYDRO-1-(5-HYDROXY-5-",-7.020599,x0072,active-noncovalent
C(CC(=O)NO)[C@@H](C(=O)[O-])[NH3+],Glutamine hydroxamate,-7.019590,x0397,active-noncovalent
c1cc(ccc1CO)Br,Para-Bromobenzyl Alcohol,-7.019146,x0195,active-noncovalent
c1c(cc(c(c1N(=O)=O)[O-])O)N(=O)=O,"3,5-Dinitrocatechol",-7.017367,x0397,active-noncovalent
CC(C)C[C@@](C)(C(=O)[O-])[NH3+],2-Methylleucine,-7.016713,x0397,active-noncovalent
C([C@H](C(=O)[O-])OP(=O)([O-])[O-])O,2-phospho-D-glyceric acid,-7.016144,x0397,active-noncovalent
C[n+]1c(cc[nH]c1=O)N,3-Methylcytosine,-7.014339,x0678,active-noncovalent
CC(=O)N[C@@H](CO)C(=O)[O-],N-Acetyl-Serine,-7.013788,x0397,active-noncovalent
CN1[C@H](S(=O)(=O)CCC1=O)c2ccc(cc2)Cl,Chlormezanone,-7.013259,x0678,active-noncovalent
c1cc(c(nc1)C(=O)[O-])CP(=O)([O-])[O-],3-(Phosphonomethyl)Pyridine-2-Carboxylic Acid,-7.012524,x0397,active-noncovalent
C[C@H]1[C@H]2[C@H]([C@@H]([C@@]34[C@]25C(=O)O[C@@H]3[C@@H]([C@H]([C@@]46[C@H](C(=O)O[C@H]6O5)O)C(C)(C)C)O)O)OC1=O,ginkgolide-M,-7.010036,x0946,active-noncovalent
c1c(c(=O)[nH]c(=O)n1[C@H]2CCCO2)F,Tegafur,-7.008922,x0195,active-noncovalent
c1c(c(=O)[nH]c(=O)n1[C@H]2CCCO2)F,Tegafur-uracil,-7.008922,x0195,active-noncovalent
c1c[nH]c2c1nc[nH]c2=O,9-Deazahypoxanthine,-7.008268,x0397,active-noncovalent
CC(C)OCCn1c2cc[nH]c2c(=O)[nH]c1=S,Verdiperstat,-7.003990,x0749,active-covalent
COc1cc(cc(c1O)OC)C(=O)OC,SYRINGATE,-7.003550,x0161,active-noncovalent
C([C@@H](C(=O)[O-])N)[NH3+],3-Amino-Alanine,-7.002242,x0397,active-noncovalent
CCCC[C@H]([NH3+])P(=O)([O-])[O-],Norleucine Phosphonate,-7.001636,x0397,active-noncovalent
CN(C)C(=[NH2+])NC(=[NH2+])N,Metformin,-6.999578,x0195,active-noncovalent
C[C@@]1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,Hexobarbital,-6.998093,x0072,active-noncovalent
c1ccc(cc1)CC=O,Phenylacetaldehyde,-6.996418,x0195,active-noncovalent
C1C[C@H]2C(=O)NCC(=O)N2C1,"(8ar)-Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione",-6.993780,x0195,active-noncovalent
C[C@@]12[C@H]3[C@@H]4[C@H]([C@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,Picrotoxin,-6.989843,x1311,active-covalent
CC(C)SC(=[NH2+])N,S-Isopropyl-Isothiourea,-6.988349,x0195,active-noncovalent
C[C@H]([C@H](C(=O)[O-])[NH3+])O,D-Threonine,-6.987926,x0397,active-noncovalent
C1CCC(CC1)[NH3+],Cyclohexylammonium Ion,-6.987208,x0678,active-noncovalent
C[C@@H]([C@@H](c1cccc(c1)O)O)[NH3+],Metaraminol,-6.980960,x0946,active-noncovalent
CCS(=O)(=O)CCn1c([nH+]cc1N(=O)=O)C,Tinidazole,-6.980910,x0195,active-noncovalent
C[C@@H]1[C@H](C[C@@H](O1)n2ccc(=O)[nH]c2=O)O,"2',5'-Dideoxyuridine",-6.980674,x1077,active-noncovalent
C[C@H](C[NH+](C)C)[C@@](C)(Cc1ccc(cc1)Cl)O,Clobutinol,-6.979883,x0946,active-noncovalent
c1[nH]c(=O)c2c(n1)n(cn2)[C@H]3CC[C@H](O3)CO,Didanosine,-6.978282,x0874,active-noncovalent
Cc1ccc(c(c1)N)C,"2,5-Xylidine",-6.978009,x0195,active-noncovalent
CC1=C(C(=O)C(=C(C1=O)C)C)C,Duroquinone,-6.976719,x0195,active-noncovalent
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,Loperamide,-6.976212,x1077,active-noncovalent
C1CN[P@](=O)(OC1)N(CCCl)CCCl,Cyclophosphamide,-6.974492,x0678,active-noncovalent
c1ccc(cc1)[C@H](C(=O)[O-])S(=O)(=O)[O-],RU79256,-6.970413,x0678,active-noncovalent
Cn1cnc(=[NH2+])c2c1nc[nH]2,3-Methyladenine,-6.969131,x0426,active-noncovalent
C(CC(=O)N)[C@H](C(=O)[O-])[NH3+],D-Glutamine,-6.966459,x0397,active-noncovalent
C1C[C@H]([NH2+]C1)C(=O)[O-],Proline,-6.964620,x0397,active-noncovalent
C(C[NH+]=C(N)N)CO,Guanidine-3-propanol,-6.964151,x0195,active-noncovalent
c1ccc(cc1)[C@@H](C(=O)[O-])O,(S)-Mandelic acid,-6.961865,x0434,active-noncovalent
CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(cc5c4[Si](C)(C)C(C)(C)C)O)O,AR-67,-6.961268,x0161,active-noncovalent
CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,Loteprednol etabonate,-6.956453,x1077,active-noncovalent
c1cc(ccc1C(F)(F)F)[O-],4-(trifluoromethyl)phenol,-6.956327,x0195,active-noncovalent
C[NH+](C)[C@H]1[C@@H]2C[C@@H]3[C@@H](c4c(ccc(c4C(=O)[C@@H]3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)[O-])O)[O-])Cl)O,Demeclocycline,-6.954122,x0831,active-covalent
CC(=O)Nc1c(cc(cc1O)C(=O)[O-])N,4-(ACETYLAMINO)-5-AMINO-3-HYDROXYBENZOIC ACID,-6.950950,x0749,active-covalent
c1(c(c(c(c(c1Br)Br)Br)Br)Br)[O-],Pentabromophenol,-6.949751,x0195,active-noncovalent
CCCCCCCC(=O)[O-],Caprylic acid,-6.941590,x0830,active-covalent
c1ccc(cc1)OP(=O)([O-])[O-],Phenylphosphate,-6.941041,x0830,active-covalent
c1ccc(c(c1)C(=O)[O-])N,Anthranilic acid,-6.940486,x0195,active-noncovalent
CN(CC(=O)[O-])C(=[NH2+])N,Creatine,-6.936517,x0107,active-noncovalent
Cc1cccc(c1)O,M-Cresol,-6.935145,x0678,active-noncovalent
c1ccc2c(c1)n(=O)c(nn2=O)N,Tirapazamine,-6.933386,x0195,active-noncovalent
c1c(ncn1c2[n-]nnn2)C[C@@H](C=O)[NH3+],Tetrazolyl Histidine,-6.931595,x0749,active-covalent
C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)[O-],Clavulanic acid,-6.930803,x0678,active-noncovalent
C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)[O-])O)O)O,3-Dehydroquinic Acid,-6.929134,x0397,active-noncovalent
[H]/N=C(\CC)/C1=N[C@H](CS1)C(=O)[O-],"(4s)-2-[(1e)-1-Aminoprop-1-Enyl]-4,5-Dihydro-1,3-Thiazole-4-Carboxylic Acid",-6.929056,x0830,active-covalent
c1cc(ccc1[C@H]2CO2)N(=O)=O,(S)-4-Nitrostyrene oxide,-6.928142,x0195,active-noncovalent
C1[C@H](NC(=O)S1)C(=O)[O-],Oxothiazolidinecarboxylic acid,-6.924533,x0397,active-noncovalent
CNc1c(c(=O)[nH]c(n1)N)N(=O)=O,6-Methylamino-5-Nitroisocytosine,-6.921386,x0397,active-noncovalent
C[C@@]12CC[C@@H](C1(C)C)C[NH2+]2,"(1r,4s)-2-Azabornane",-6.918400,x0354,active-noncovalent
C1CCC(CC1)NC=O,Cyclohexylformamide,-6.917302,x0195,active-noncovalent
c1ccc(cc1)C(C(=O)[O-])C(=O)[O-],RU78191,-6.916422,x0678,active-noncovalent
COC(=O)CCC(=O)C[NH3+],Methyl aminolevulinate,-6.915980,x0161,active-noncovalent
CC(=C)[C@H]1Cc2c(ccc3c2O[C@@H]4COc5cc(c(cc5[C@@H]4C3=O)OC)OC)O1,Rotenone,-6.911138,x0874,active-noncovalent
C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,Borneol,-6.910866,x0354,active-noncovalent
COc1cc(ccc1O)C=C,2-Methoxy-4-Vinyl-Phenol,-6.910066,x0195,active-noncovalent
C1[C@H](CC(=O)C(=O)[C@@H]1O)C(=O)[O-],3-Dehydroshikimate,-6.909518,x0397,active-noncovalent
C1CCC(CC1)CCC(=O)[O-],Cyclohexane Propionic Acid,-6.908438,x0678,active-noncovalent
CC(C)(C)c1c(c(=O)[nH]o1)C[C@@H](C(=O)[O-])[NH3+],"(2S)-2-Ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate",-6.906281,x0749,active-covalent
C[C@@H]([C@H](C(=O)[O-])[NH3+])OP(=O)([O-])[O-],Phosphonothreonine,-6.905437,x0397,active-noncovalent
CC(=O)Oc1ccc2c3c1O[C@@H]4[C@]35CC[N@@H+]([C@H](C2)[C@@H]5C=C[C@@H]4OC(=O)C)C,Diamorphine,-6.905259,x0072,active-noncovalent
C([C@@H](C(=O)[O-])NC(=O)N)C(=O)[O-],N-Carbamoyl-L-Aspartate,-6.904584,x0397,active-noncovalent
C(=C/C(=O)[O-])\C(=O)[O-],Fumaric Acid,-6.902456,x0397,active-noncovalent
c1cc(c(cc1N(=O)=O)N(=O)=O)Cl,Dinitrochlorobenzene,-6.898301,x0195,active-noncovalent
C(=O)(C(=O)[O-])C(=O)[O-],Alpha-Ketomalonic Acid,-6.889739,x0397,active-noncovalent
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,Decamethonium,-6.889684,x0749,active-covalent
