SMILES,TITLE,Hybrid2,docked_fragment,site
CS(=O)(=O)CCNCc1ccc(o1)c2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F,BRD-K19687926-379-07-4,-3.236952,x0072,active-noncovalent
CS(=O)(=O)CCNCc1ccc(o1)c2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F,BRD-K19687926-001-10-8,-3.236952,x0072,active-noncovalent
Cc1ccc(cc1Cl)N(CCC[NH+]2CCC(CC2)Cc3ccc(cc3)C(=O)N)C(=O)C4CCN(CC4)C(=O)C,BRD-K38793468-001-01-4,-3.225996,x0305,active-noncovalent
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2Oc3cc(c(c(c3)O)C(=O)CCc4ccc(c(c4)O)OC)O)CO)O)O)O)O)O,BRD-K61032563-001-02-9,-3.191289,x0072,active-noncovalent
c1cc(c2c3c1C[C@@H]4[C@]5([C@]3(CC[N@@H+]4CC6CC6)[C@@H](O2)c7c(c8c([nH]7)[C@H]9[C@@]12CC[N@@H+]([C@@H]([C@@]1(C8)O)Cc1c2c(c(cc1)O)O9)CC1CC1)C5)O)O,BRD-K36381762-300-02-7,-3.168701,x0072,active-noncovalent
c1cc(c2c3c1C[C@@H]4[C@]5([C@]3(CC[N@@H+]4CC6CC6)[C@@H](O2)c7c(c8c([nH]7)[C@H]9[C@@]12CC[N@@H+]([C@@H]([C@@]1(C8)O)Cc1c2c(c(cc1)O)O9)CC1CC1)C5)O)O,BRD-K36381762-300-03-5,-3.168701,x0072,active-noncovalent
CC(C)(C)c1cc(n(n1)c2ccc3c(c2)cccn3)NC(=O)Nc4ccc(cc4F)Oc5ccnc(c5)C(=O)NC,BRD-K76694128-001-05-0,-3.130574,x0305,active-noncovalent
CC(C)(C)c1cc(n(n1)c2ccc3c(c2)cccn3)NC(=O)Nc4ccc(cc4F)Oc5ccnc(c5)C(=O)NC,BRD-K76694128-001-04-3,-3.130574,x0305,active-noncovalent
CC(C)(C)c1cc(n(n1)c2ccc3c(c2)cccn3)NC(=O)Nc4ccc(cc4F)Oc5ccnc(c5)C(=O)NC,BRD-K76694128-001-07-6,-3.130574,x0305,active-noncovalent
CC(C)(C)c1cc(n(n1)c2ccc3c(c2)cccn3)NC(=O)Nc4ccc(cc4F)Oc5ccnc(c5)C(=O)NC,BRD-K76694128-001-06-8,-3.130574,x0305,active-noncovalent
CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3c(cnc(n3)Nc4ccc(cc4OC)N5CCN(CC5)C(=O)C)Cl,BRD-K40604024-001-01-6,-3.120428,x0967,active-noncovalent
CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,BRD-K63343048-001-12-2,-3.105613,x0831,active-covalent
CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,BRD-K63343048-001-13-0,-3.105613,x0831,active-covalent
COc1cc(cc(c1OC)OC)C(=O)OCCC[N@H+]2CCC[N@](CC2)CCCOC(=O)c3cc(c(c(c3)OC)OC)OC,BRD-K48722258-300-11-0,-3.073029,x0967,active-noncovalent
COc1cc(cc(c1OC)OC)C(=O)OCCC[N@H+]2CCC[N@](CC2)CCCOC(=O)c3cc(c(c(c3)OC)OC)OC,BRD-K48722258-300-10-2,-3.073029,x0967,active-noncovalent
Cc1cc(ccc1c2ccc(cc2)C(=O)Nc3ccc(c(c3)OCC[NH+](C)C)OC)c4nc(on4)C,BRD-K30867024-003-03-3,-3.017460,x0305,active-noncovalent
CON,BRD-K79277568-003-04-7,-2.995533,x0195,active-noncovalent
C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](C[C@@]3(O2)C/C(=N/OC)/[C@@H]([C@H](O3)/C(=C/C(C)C)/C)C)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C,BRD-K61988078-001-01-2,-2.927108,x0967,active-noncovalent
C[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)OC)C(=O)N[C@@H](Cc2ccccc2)C(=O)[C@@]3(CO3)C)NC(=O)C[NH+]4CCOCC4,BRD-K60446698-001-01-2,-2.914200,x0104,active-noncovalent
Cc1ccc(cc1C#Cc2cc3cn[nH]c3nc2)C(=O)Nc4ccc(c(c4)C(F)(F)F)C[NH+]5CCN(CC5)C,BRD-K35329391-334-01-7,-2.907241,x0395,active-noncovalent
CC(C)(C)NC(=O)[C@@H]1C[N@@](CC[N@H+]1C[C@H](C[C@@H](Cc2ccccc2)C(=O)N[C@H]3c4ccccc4C[C@H]3O)O)Cc5cccnc5,BRD-K33226500-001-01-0,-2.900762,x0104,active-noncovalent
CCCCCCCCCCCCCCCCCCCCCCO,BRD-K50050533-001-04-7,-2.888496,x0395,active-noncovalent
CCCCCCCCCCCCCCCCCCCCCCO,BRD-K50050533-001-03-9,-2.888496,x0395,active-noncovalent
CCCCCCCCCCCCCCCCCCCCCCO,BRD-K50050533-001-02-1,-2.888496,x0395,active-noncovalent
CCO/N=C(\c1nc(sn1)NP(=O)([O-])[O-])/C(=O)/N=C/2\[C@@H]3N(C2=O)[C@H]([C@@H](CS3)Sc4nc(cs4)c5cc[n+](cc5)C)C(=O)[O-],BRD-K37252028-349-01-8,-2.882991,x0072,active-noncovalent
CC(C)[NH+]1CCC(CC1)Nc2c3cc(c(cc3nc(n2)N4CCC(CC4)(F)F)OCCC[NH+]5CCCC5)OC,BRD-K60130390-001-02-1,-2.866310,x0887,dimer-interface
CC(C)[NH+]1CCC(CC1)Nc2c3cc(c(cc3nc(n2)N4CCC(CC4)(F)F)OCCC[NH+]5CCCC5)OC,BRD-K60130390-001-04-7,-2.866310,x0887,dimer-interface
CC(C)[NH+]1CCC(CC1)Nc2c3cc(c(cc3nc(n2)N4CCC(CC4)(F)F)OCCC[NH+]5CCCC5)OC,BRD-K60130390-001-03-9,-2.866310,x0887,dimer-interface
c1ccc(cc1)NC(=O)Nc2ccc(cc2)c3ccc(cc3)C(=O)[C@@H]4CCC[C@@H]4C(=O)[O-],BRD-K28861668-001-01-9,-2.863720,x1385,active-covalent
Cc1c(cccc1NC(=O)c2cc3c(s2)CCCC3)c4cn(c(=O)c(n4)Nc5ccc(cc5)[C@H]6C(=O)N(CC[N@@H+]6C)C)C,BRD-A30984645-001-01-5,-2.859759,x0305,active-noncovalent
Cc1c(cccc1NC(=O)c2cc3c(s2)CCCC3)c4cn(c(=O)c(n4)Nc5ccc(cc5)[C@H]6C(=O)N(CC[N@@H+]6C)C)C,BRD-A30984645-001-02-3,-2.859759,x0305,active-noncovalent
C(CN(CP(=O)([O-])[O-])CP(=O)([O-])[O-])[NH+](CP(=O)([O-])[O-])CP(=O)([O-])[O-],BRD-K54542929-001-01-7,-2.841277,x0195,active-noncovalent
Cc1cc(ccc1c2ccc(cc2)S(=O)(=O)C)OCc3nnc(n3c4cccnc4)SC5CCCC5,BRD-K26253904-001-01-5,-2.797006,x0072,active-noncovalent
Cc1cc(ccc1c2ccc(cc2)S(=O)(=O)C)OCc3nnc(n3c4cccnc4)SC5CCCC5,BRD-K26253904-001-03-1,-2.797006,x0072,active-noncovalent
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(cc1)OC)c2ncccn2,BRD-K13387373-004-15-2,-2.782665,x0305,active-noncovalent
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(cc1)OC)c2ncccn2,BRD-K13387373-004-14-5,-2.782665,x0305,active-noncovalent
c1cc(c(cc1C[C@H](C(=O)[O-])OC(=O)/C=C/c2ccc(c3c2[C@H]([C@@H](O3)c4ccc(c(c4)O)O)C(=O)O[C@H](Cc5ccc(c(c5)O)O)C(=O)[O-])O)O)O,BRD-K18898553-001-01-1,-2.747507,x0305,active-noncovalent
CC(C)C[C@@H](C(=O)N[C@H](Cc1cn(c2c1cccc2)C)C(=O)N[C@H](Cc3ccccn3)C(=O)[O-])NC(=O)N4CCCCCC4,BRD-K19318328-001-01-3,-2.719013,x0161,active-noncovalent
CC(C)C[C@@H](C(=O)N[C@H](Cc1cn(c2c1cccc2)C)C(=O)N[C@H](Cc3ccccn3)C(=O)[O-])NC(=O)N4CCCCCC4,BRD-K19318328-001-02-1,-2.719013,x0161,active-noncovalent
C[C@@H](c1cccn2c1[nH+]c(c2)c3ccc(cc3)C[C@@H](CNC(=O)C[NH+](C)C)NC(=O)c4ccc(c(c4)Cl)OC(C)C)O,BRD-K89015388-001-01-7,-2.687134,x1249,active-noncovalent
CC(Oc1c(cc2c(c1)[C@@H](N(C(=O)C2)c3ccc(cc3)N(C[C@H]4CC[C@@H](CC4)[N@H+]5CC(=O)N(CC5)C)C)c6ccc(cc6)Cl)OC)C,BRD-K79584249-001-01-3,-2.684456,x1249,active-noncovalent
CC(Oc1c(cc2c(c1)[C@@H](N(C(=O)C2)c3ccc(cc3)N(C[C@H]4CC[C@@H](CC4)[N@H+]5CC(=O)N(CC5)C)C)c6ccc(cc6)Cl)OC)C,BRD-K79584249-001-02-1,-2.684456,x1249,active-noncovalent
COc1c(cnc(n1)OC)c2ccc3c(c2)ncc(c3Nc4cc(cc(c4)Oc5cc(cc(c5)F)F)C(=O)[O-])S(=O)(=O)NC6CC6,BRD-K50679358-001-01-1,-2.668043,x0305,active-noncovalent
Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)Nc3ccc(c4c3cccc4)OCC[NH+]5CCOCC5,BRD-K74065929-001-07-2,-2.652793,x0305,active-noncovalent
Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)Nc3ccc(c4c3cccc4)OCC[NH+]5CCOCC5,BRD-K74065929-001-08-0,-2.652793,x0305,active-noncovalent
CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,BRD-K01294196-001-01-5,-2.647281,x0395,active-noncovalent
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)[NH2+][C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,BRD-K44276885-001-08-2,-2.630922,x0104,active-noncovalent
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)[NH2+][C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,BRD-K44276885-001-07-4,-2.630922,x0104,active-noncovalent
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)[NH2+][C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,BRD-K44276885-001-06-6,-2.630922,x0104,active-noncovalent
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)[NH2+][C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,BRD-K44276885-001-05-8,-2.630922,x0104,active-noncovalent
COCCN1CC[NH+](CC1)Cc2ccc(cc2)c3c4c([nH]n3)-c5cccc(c5C4=O)NC(=O)N[NH+]6CCOCC6,BRD-K20986415-001-01-8,-2.629794,x0305,active-noncovalent
COCCN1CC[NH+](CC1)Cc2ccc(cc2)c3c4c([nH]n3)-c5cccc(c5C4=O)NC(=O)N[NH+]6CCOCC6,BRD-K20986415-001-02-6,-2.629794,x0305,active-noncovalent
COC(=O)Nc1ccc(cc1)c2nc3c(cnn3C4CC[NH+](CC4)Cc5cccnc5)c(n2)N6CCOCC6,BRD-K49900195-300-01-8,-2.584447,x0305,active-noncovalent
CSCC[C@@H](C(=O)[O-])NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccc(cc2)O)[NH3+],BRD-A38218502-001-01-2,-2.578515,x0434,active-noncovalent
CCN(c1cc(cc(c1C)C(=O)NCc2c(cc([nH]c2=O)C)C)c3ccc(cc3)C[NH+]4CCOCC4)C5CCOCC5,BRD-K11215326-001-03-7,-2.578074,x0072,active-noncovalent
CCN(c1cc(cc(c1C)C(=O)NCc2c(cc([nH]c2=O)C)C)c3ccc(cc3)C[NH+]4CCOCC4)C5CCOCC5,BRD-K11215326-001-02-9,-2.578074,x0072,active-noncovalent
Cc1nc(c(cn1)CN(/C(=C(/SS/C(=C(/N(C=O)Cc2c(nc(nc2)C)N)\C)/CCOC(=O)C(C)C)\CCOC(=O)C(C)C)/C)C=O)N,BRD-K12539416-001-01-4,-2.550045,x0104,active-noncovalent
Cc1cccc(c1OCC(=O)N[C@@H](Cc2ccccc2)[C@H](C[C@H](Cc3ccccc3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O)C,BRD-K99451608-001-07-3,-2.535317,x0104,active-noncovalent
N(=O)[O-],BRD-K61230716-236-03-5,-2.463639,x0397,active-noncovalent
N(=O)[O-],BRD-K61230716-236-02-7,-2.463639,x0397,active-noncovalent
CC(=O)N(C)c1c(c(c(c(c1I)C(=O)NCC(=O)Nc2c(c(c(c(c2I)C(=O)[O-])I)C(=O)NCCO)I)I)C(=O)NC)I,BRD-K79124250-001-08-9,-2.435351,x0072,active-noncovalent
Cc1ccn2c(c1)nc3c2c4c(c5c3c6c(c(c5O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C\C=C(/C(=O)N4)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,BRD-K92838188-001-02-7,-2.387988,x0967,active-noncovalent
Cc1ccn2c(c1)nc3c2c4c(c5c3c6c(c(c5O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C\C=C(/C(=O)N4)\C)C)O)C)O)C)OC(=O)C)C)OC)C)O,BRD-K92838188-001-01-9,-2.387988,x0967,active-noncovalent
Cc1ccccc1NC(=O)Nc2ccc(cc2)CC(=O)N3CCOC[C@H]3C(=O)N4CCC(CC4)CC(=O)[O-],BRD-K55216666-001-01-4,-2.294621,x0104,active-noncovalent
CCC1=C[C@H]2C[C@@](c3c(c4ccccc4[nH]3)C[N@H+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[N@H+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,BRD-K04269837-346-01-8,-2.257041,x0072,active-noncovalent
CC[N@@H+](CCCOc1ccc2c(c1)ncnc2Nc3cc([nH]n3)CC(=O)Nc4cccc(c4)F)CCO,BRD-K63923597-001-10-0,-2.226013,x0305,active-noncovalent
CC[N@@H+](CCCOc1ccc2c(c1)ncnc2Nc3cc([nH]n3)CC(=O)Nc4cccc(c4)F)CCO,BRD-K63923597-001-11-8,-2.226013,x0305,active-noncovalent
COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@]2([C@H]3Cc4ccc(c5c4[C@]2([C@H]1O5)CC[N@@H+]3CC=C)O)O,BRD-K41458421-034-01-6,-2.207886,x0678,active-noncovalent
CC(C)(C)CC(C)(C)c1cc(c(c(c1)n2nc3ccccc3n2)O)Cc4cc(cc(c4O)n5nc6ccccc6n5)C(C)(C)CC(C)(C)C,BRD-K00228584-396-01-8,-2.163276,x0967,active-noncovalent
CCCCc1c(c2cc(ccc2o1)NS(=O)(=O)C)C(=O)c3ccc(cc3)OCCC[NH+](CCCC)CCCC,BRD-K05524748-003-04-4,-2.152409,x1249,active-noncovalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,BRD-K08547377-003-07-3,-2.139241,x0305,active-noncovalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,BRD-K08547377-394-03-5,-2.139241,x0305,active-noncovalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,BRD-K08547377-003-06-5,-2.139241,x0305,active-noncovalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,BRD-K08547377-001-06-9,-2.139241,x0305,active-noncovalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,BRD-K08547377-001-04-4,-2.139241,x0305,active-noncovalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,BRD-K08547377-003-04-0,-2.139241,x0305,active-noncovalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,BRD-K08547377-003-05-7,-2.139241,x0305,active-noncovalent
C[C@H]1[C@@H](C(CC(=O)C1=O)(C)C)/C=C/C(=C/C=C/C(=C/C/C=C/[C@@H](C)/C=C/C=C(\C)/C=C/C2=C(C(=O)C(=O)CC2(C)C)C)/C)/C,BRD-K51832961-001-01-4,-2.114104,x0887,dimer-interface
CC[C@@H]1[C@@]([C@@H]([C@H]([N@@H+](C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)O)C)C)C)O)(C)O,BRD-K74501079-001-15-7,-2.093890,x0395,active-noncovalent
CC[C@@H]1[C@@]([C@@H]([C@H]([N@@H+](C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)O)C)C)C)O)(C)O,BRD-K74501079-001-17-3,-2.093890,x0395,active-noncovalent
CC[C@@H]1[C@@]([C@@H]([C@H]([N@@H+](C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)O)C)C)C)O)(C)O,BRD-K74501079-001-18-1,-2.093890,x0395,active-noncovalent
CC[C@@H]1[C@@]([C@@H]([C@H]([N@@H+](C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)O)C)C)C)O)(C)O,BRD-K74501079-335-01-9,-2.093890,x0395,active-noncovalent
c1cc(cc(c1)C(=O)NCC(=O)N2C[C@H](CC2)[NH2+][C@H]3CC[C@@](CC3)(O)c4ncc(cc4)c5ncccn5)C(F)(F)F,BRD-K94420399-001-01-9,-2.091549,x1249,active-noncovalent
Cn1c(nnn1)SCC2=C(N3[C@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-],BRD-A78723049-001-01-2,-2.091514,x0104,active-noncovalent
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)N,BRD-K00521308-019-03-5,-1.987623,x0072,active-noncovalent
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)N,BRD-K00521308-019-01-9,-1.987623,x0072,active-noncovalent
Cc1c(ccc2c1oc(c(c2=O)NC(=O)c3ccc(c(c3)CC=C(C)C)O)[O-])O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O,BRD-K85307935-236-09-5,-1.986110,x0305,active-noncovalent
Cc1c(ccc2c1oc(c(c2=O)NC(=O)c3ccc(c(c3)CC=C(C)C)O)[O-])O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O,BRD-K85307935-236-08-7,-1.986110,x0305,active-noncovalent
Cc1c(ccc2c1oc(c(c2=O)NC(=O)c3ccc(c(c3)CC=C(C)C)O)[O-])O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O,BRD-K85307935-236-10-3,-1.986110,x0305,active-noncovalent
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3[O-])C(=O)c5cccc(c5C4=O)OC)[O-])([C@H](C=O)O)O)[N@H+]6CCO[C@@H](C6)OC)O,BRD-K51911221-001-01-2,-1.950070,x0104,active-noncovalent
CCOc1ccc(cn1)c2ccc(cc2)Cn3c4ccc(cc4c(c3CC(C)(C)C(=O)[O-])SC(C)(C)C)OCc5ccc(cn5)C,BRD-K15691453-236-01-6,-1.945213,x0305,active-noncovalent
CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)[O-])OC)C)O)C)[C@@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C,BRD-A06627858-236-03-0,-1.936404,x0072,active-noncovalent
CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)[O-])OC)C)O)C)[C@@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C,BRD-A06627858-236-02-2,-1.936404,x0072,active-noncovalent
CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)[O-])OC)C)O)C)[C@@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C,BRD-A06627858-236-01-4,-1.936404,x0072,active-noncovalent
CC[C@H]([C@H]1[C@@H](C[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H]([C@]3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)[C@@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C)C(=O)[O-],BRD-A25608658-001-01-1,-1.919749,x1249,active-noncovalent
CN1CC[NH+](CC1)C2CCN(CC2)C(=O)Nc3cc(ccn3)Oc4ccc(c(c4)F)NC(=O)C5(CC5)C(=O)Nc6ccc(cc6)F,BRD-K69001009-001-02-8,-1.847691,x0967,active-noncovalent
CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@]([C@H]3[C@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](c5ccccc5)NC(=O)OC(C)(C)C)O)O)OC(=O)c6ccccc6)(CO4)OC(=O)C)OC)C)OC,BRD-K06858286-001-01-3,-1.826178,x0305,active-noncovalent
CCOc1cc(ccc1Nc2ncc3c(n2)N(c4ccccc4C(=O)N3C)C5CCCC5)C(=O)N6CCC(CC6)N7CC[NH+](CC7)C,BRD-K48449981-001-01-9,-1.823357,x0072,active-noncovalent
CCOc1cc(ccc1Nc2ncc3c(n2)N(c4ccccc4C(=O)N3C)C5CCCC5)C(=O)N6CCC(CC6)N7CC[NH+](CC7)C,BRD-K48449981-001-02-7,-1.823357,x0072,active-noncovalent
C[N@H+]1CCc2cc(c3cc2[C@@H]1Cc4ccc(cc4)Oc5cc(ccc5OC)C[C@H]6c7c(cc(c(c7O3)OC)OC)CC[N@@H+]6C)OC,BRD-K08078237-001-20-6,-1.793901,x0104,active-noncovalent
C[N@H+]1CCc2cc(c3cc2[C@@H]1Cc4ccc(cc4)Oc5cc(ccc5OC)C[C@H]6c7c(cc(c(c7O3)OC)OC)CC[N@@H+]6C)OC,BRD-K08078237-001-19-8,-1.793901,x0104,active-noncovalent
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,BRD-K49668410-001-16-2,-1.757130,x0395,active-noncovalent
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,BRD-K49668410-001-18-8,-1.757130,x0395,active-noncovalent
CCCC[C@H](C(=O)[O-])NC(=O)[C@@H](Cc1cn(c2c1cccc2)C(=O)OC)NC(=O)[C@H](CC(C)(C)C)NC(=O)N3[C@@H](CCC[C@@H]3C)C,BRD-K02490038-236-03-8,-1.751663,x0072,active-noncovalent
CCCC[C@H](C(=O)[O-])NC(=O)[C@@H](Cc1cn(c2c1cccc2)C(=O)OC)NC(=O)[C@H](CC(C)(C)C)NC(=O)N3[C@@H](CCC[C@@H]3C)C,BRD-K02490038-236-01-2,-1.751663,x0072,active-noncovalent
CCCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-],BRD-K48996094-001-01-3,-1.748420,x0967,active-noncovalent
C[C@]12CC[C@@]34C[C@@]35CC[C@@H](C([C@@H]5[C@H](C[C@H]4[C@@]1(C[C@@H]([C@@H]2[C@@]6(CC[C@@H](O6)C(C)(C)O)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)(C)C)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O,BRD-K08188887-001-02-4,-1.728050,x0887,dimer-interface
C[C@H](c1ccc(cc1)F)C(=O)Nc2ccc(cc2)c3ccc4nc(nn4c3)Nc5ccc(cc5OC)S(=O)(=O)C,BRD-K43812936-001-01-9,-1.717288,x0305,active-noncovalent
C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+])C(=O)NCC(=O)[O-])[C@H](C(=O)[O-])[NH3+],BRD-K11411329-001-01-3,-1.654280,x0072,active-noncovalent
